hotel_id,city,hotel_name,hotel_link
IVU_000257,ho-chi-minh,"Chalton Suites - Landmark 81 Area, Ice Rink & Grand Park",https://www.ivivu.com/khach-san-ho-chi-minh/millennium-yaysay-aparts-free-gym-pool-central-spot
IVU_000258,ho-chi-minh,Henry Home - Infinity Pool and Gym,https://www.ivivu.com/khach-san-ho-chi-minh/henry-homestay-luxury-apartment
IVU_000259,ho-chi-minh,Henry Home - RiverGate Residence,https://www.ivivu.com/khach-san-ho-chi-minh/henry-home-rivergate-residence
IVU_000260,ho-chi-minh,Mother's Home,https://www.ivivu.com/khach-san-ho-chi-minh/mothers-home
IVU_000261,ho-chi-minh,Infinity Pool Signature - With Pool&Netflix 1,https://www.ivivu.com/khach-san-ho-chi-minh/infinity-pool-signature-with-pool-netflix-1
IVU_000262,ho-chi-minh,Best Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/best-hotel-48312132
IVU_000263,ho-chi-minh,Golden Star Apartment & Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/golden-star-apartment-hotel
IVU_000264,ho-chi-minh,Convinia Luxury The Peak Midtown,https://www.ivivu.com/khach-san-ho-chi-minh/convinia-luxury-the-peak-midtown
IVU_000265,ho-chi-minh,HANZ Premium Bamboo Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/hanz-premium-bamboo-hotel
IVU_000266,ho-chi-minh,GOLDEN SUN Hotel Apartments,https://www.ivivu.com/khach-san-ho-chi-minh/golden-sun-hotel-apartments
IVU_000267,ho-chi-minh,LAGUNA Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/laguna-hotel-41660183
IVU_000268,ho-chi-minh,Khách sạn Ken 2,https://www.ivivu.com/khach-san-ho-chi-minh/ken-2-hotel
IVU_000269,ho-chi-minh,El Ocaso Boutique Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/el-ocaso-boutique-hotel
IVU_000270,ho-chi-minh,PINE TREE Apt,https://www.ivivu.com/khach-san-ho-chi-minh/pine-tree-apt
IVU_000271,ho-chi-minh,Khách sạn Bali,https://www.ivivu.com/khach-san-ho-chi-minh/bali-hotel-267496
IVU_000272,ho-chi-minh,Khách sạn & Căn hộ Golden Sun,https://www.ivivu.com/khach-san-ho-chi-minh/golden-sun-apartment-hotel
IVU_000273,ho-chi-minh,HemTouch House,https://www.ivivu.com/khach-san-ho-chi-minh/hemtouch-house
IVU_000274,ho-chi-minh,M Village Hotel Tao Đàn Park,https://www.ivivu.com/khach-san-ho-chi-minh/m-village-hotel-tao-aan-park
IVU_000275,ho-chi-minh,EMERALD APARTMENTS,https://www.ivivu.com/khach-san-ho-chi-minh/emerald-apartments-52276126
IVU_000276,ho-chi-minh,Trà My Hotel-Saigon Central,https://www.ivivu.com/khach-san-ho-chi-minh/tra-my-hotel-saigon-central
IVU_000277,ho-chi-minh,The Passion Airport Hotel Apartment,https://www.ivivu.com/khach-san-ho-chi-minh/the-passion-airport-hotel-apartment
IVU_000278,ho-chi-minh,Palas House Sài Gòn (Palas Apartment AirPort),https://www.ivivu.com/khach-san-ho-chi-minh/palas-house-sai-gon-palas-apartment-airport
IVU_000279,ho-chi-minh,Z Hotel Sai Gon,https://www.ivivu.com/khach-san-ho-chi-minh/z-hotel-sai-gon
IVU_000280,ho-chi-minh,Phước Lộc Thọ 2,https://www.ivivu.com/khach-san-ho-chi-minh/pha%E1%BB%9Bc-l%E1%BB%99c-th%E1%BB%8D-2
IVU_000281,ho-chi-minh,DUC PHUC HOTEL,https://www.ivivu.com/khach-san-ho-chi-minh/duc-phuc-hotel
IVU_000282,ho-chi-minh,Midas Hotel 2,https://www.ivivu.com/khach-san-ho-chi-minh/midas-hotel-2
IVU_000283,ho-chi-minh,SAIGON COZY2 HOTEL,https://www.ivivu.com/khach-san-ho-chi-minh/saigon-cozy2-hotel
IVU_000284,ho-chi-minh,YHD HomeStay Bui Vien,https://www.ivivu.com/khach-san-ho-chi-minh/yhd-homestay-bui-vien
