room_id,hotel_id,room_name,price,area_m2,bed_type,max_occupancy,view,amenities
IVU_ROOM_001361,IVU_HOTEL_001876,Phòng 4 người,2992000,100 m²,Ổ cắm điện gần giường,2.0,Hướng Garden view,Hướng Countryside view; 40 m²; Hướng Garden view; 100 m²; Hướng Garden view; 100 m²; Phòng không hút thuốc; Sản phẩm vệ sinh; Máy sấy tóc; Vòi sen; Vật dụng tắm rửa; Truy cập Internet - không dây; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Nước rửa tay; Vải trải giường; Màn; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Tiện nghi BBQ; Trà miễn phí; Nước đóng chai miễn phí; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Khu vực tiếp khách; Phòng khách riêng; Ghế sofa; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc
IVU_ROOM_001362,IVU_HOTEL_001878,Biệt Thự VinWonders 3 Phòng Ngủ Hướng Biển Có Bể Bơi Riêng,5214000,500 m²,,2.0,Hướng Ocean view,Hướng Ocean view; Phòng không hút thuốc; Hướng Sea view; 240 m²; Hướng Mountain view; 160 m²; Hướng Sea view; 300 m²; Hướng Beach view; 240 m²; Hướng Ocean view; 200 m²; Hướng Park view; 160 m²; Hướng Park view; 160 m²; Hướng Beach view; Phòng không hút thuốc; Hướng Ocean view; 500 m²; Hướng Ocean view; Phòng không hút thuốc; Điều hòa; Bể bơi riêng
IVU_ROOM_001363,IVU_HOTEL_001878,Villa hướng biển,5463000,240 m²,Ổ cắm điện gần giường,2.0,Hướng Sea view,Hướng Ocean view; Phòng không hút thuốc; Hướng Sea view; 240 m²; Hướng Mountain view; 160 m²; Hướng Sea view; 300 m²; Hướng Beach view; 240 m²; Hướng Ocean view; 200 m²; Hướng Park view; 160 m²; Hướng Park view; 160 m²; Hướng Beach view; Phòng không hút thuốc; Hướng Ocean view; 500 m²; Hướng Sea view; 240 m²; Phòng không hút thuốc; Nhà vệ sinh cho người khuyết tật; Phòng tắm phụ; Áo choàng tắm; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truyền hình cáp/vệ tinh; Dịch vụ phát trực tuyến như Netflix; TV; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Nước rửa tay; Ít gây dị ứng; Dép đi trong nhà; Ổ cắm điện gần giường; Rượu; Tiện nghi BBQ; Bàn ăn; Nước đóng chai miễn phí; Bếp đầy đủ; Đồ dùng làm bếp; Tủ lạnh; Ly rượu vang; Ban công/sân hiên; tầng trệt; Đồ gỗ ngoài trời; Khu vực tiếp khách; Phòng khách riêng; Ghế sofa; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Dịch vụ giặt là miễn phí; Tiện nghi là/ủi; Bàn là quần; Máy giặt; Hành lang ngoài; Đầu báo khí CO; Biệt lập; Bình chữa cháy; Bộ dụng cụ sơ cứu; Két sắt trong phòng; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
IVU_ROOM_001364,IVU_HOTEL_001878,Phòng Với Sân Hiên Nhìn Ra Vườn,6373500,160 m²,,2.0,Hướng Mountain view,Hướng Ocean view; Phòng không hút thuốc; Hướng Sea view; 240 m²; Hướng Mountain view; 160 m²; Hướng Sea view; 300 m²; Hướng Beach view; 240 m²; Hướng Ocean view; 200 m²; Hướng Park view; 160 m²; Hướng Park view; 160 m²; Hướng Beach view; Phòng không hút thuốc; Hướng Ocean view; 500 m²; Hướng Mountain view; 160 m²; Phòng không hút thuốc; Wi-Fi [miễn phí]; Điều hòa; Ban công/sân hiên; Cửa sổ
IVU_ROOM_001365,IVU_HOTEL_001878,Biệt Thự 2 Tầng,6601000,300 m²,Ổ cắm điện gần giường,2.0,Hướng Sea view,Hướng Ocean view; Phòng không hút thuốc; Hướng Sea view; 240 m²; Hướng Mountain view; 160 m²; Hướng Sea view; 300 m²; Hướng Beach view; 240 m²; Hướng Ocean view; 200 m²; Hướng Park view; 160 m²; Hướng Park view; 160 m²; Hướng Beach view; Phòng không hút thuốc; Hướng Ocean view; 500 m²; Hướng Sea view; 300 m²; Phòng không hút thuốc; Nhà vệ sinh cho người khuyết tật; Phòng tắm phụ; Áo choàng tắm; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Miễn phí sử dụng khu vực dịch vụ hành chánh; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Nước rửa tay; Ít gây dị ứng; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Rượu; Tiện nghi BBQ; Bàn ăn; Nước đóng chai miễn phí; Bếp đầy đủ; Đồ dùng làm bếp; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ly rượu vang; Ban công/sân hiên; Bàn làm việc; Không gian làm việc cho máy tính xách tay; Cửa sổ có thể mở ra; Đồ gỗ ngoài trời; Khu vực tiếp khách; Phòng khách riêng; Ghế sofa; Thùng rác; Cửa sổ; Cửa sổ mở; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Dịch vụ giặt là miễn phí; Bàn là quần; Máy giặt; Hành lang ngoài; Đi lên bằng cầu thang; Biệt lập; Bình chữa cháy; Không hút thuốc; Đầu báo khói
IVU_ROOM_001366,IVU_HOTEL_001878,Biệt Thự Hướng Biển Có Ban Công,6601000,240 m²,,2.0,Hướng Beach view,Hướng Ocean view; Phòng không hút thuốc; Hướng Sea view; 240 m²; Hướng Mountain view; 160 m²; Hướng Sea view; 300 m²; Hướng Beach view; 240 m²; Hướng Ocean view; 200 m²; Hướng Park view; 160 m²; Hướng Park view; 160 m²; Hướng Beach view; Phòng không hút thuốc; Hướng Ocean view; 500 m²; Hướng Beach view; 240 m²; Phòng không hút thuốc; Wi-Fi [miễn phí]; Điều hòa; Ban công/sân hiên; Cửa sổ
IVU_ROOM_001367,IVU_HOTEL_001878,Biệt Thự Cạnh Đồi,6660500,200 m²,,2.0,Hướng Ocean view,Hướng Ocean view; Phòng không hút thuốc; Hướng Sea view; 240 m²; Hướng Mountain view; 160 m²; Hướng Sea view; 300 m²; Hướng Beach view; 240 m²; Hướng Ocean view; 200 m²; Hướng Park view; 160 m²; Hướng Park view; 160 m²; Hướng Beach view; Phòng không hút thuốc; Hướng Ocean view; 500 m²; Hướng Ocean view; 200 m²; Phòng không hút thuốc; Điều hòa
IVU_ROOM_001368,IVU_HOTEL_001878,Biệt thự Nhìn ra Hồ bơi,6665000,160 m²,Ổ cắm điện gần giường,2.0,Hướng Park view,Hướng Ocean view; Phòng không hút thuốc; Hướng Sea view; 240 m²; Hướng Mountain view; 160 m²; Hướng Sea view; 300 m²; Hướng Beach view; 240 m²; Hướng Ocean view; 200 m²; Hướng Park view; 160 m²; Hướng Park view; 160 m²; Hướng Beach view; Phòng không hút thuốc; Hướng Ocean view; 500 m²; Hướng Park view; 160 m²; Phòng không hút thuốc; Nhà vệ sinh cho người khuyết tật; Phòng tắm phụ; Nhà vệ sinh phụ; Áo choàng tắm; Bồn tắm; Máy sấy tóc; Gương; phòng tắm riêng; Cân; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Nước rửa tay; Ít gây dị ứng; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Rượu; Tiện nghi BBQ; Bàn ăn; Nước đóng chai miễn phí; Bếp đầy đủ; Đồ dùng làm bếp; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ly rượu vang; Ban công/sân hiên; Bàn làm việc; Không gian làm việc cho máy tính xách tay; Cửa sổ có thể mở ra; Đồ gỗ ngoài trời; Khu vực tiếp khách; Phòng khách riêng; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Cửa sổ mở; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Dịch vụ giặt là miễn phí; Bàn là quần; Máy giặt; Hành lang ngoài; Đi lên bằng cầu thang; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Song lập; Đầu báo khói
IVU_ROOM_001369,IVU_HOTEL_001878,Biệt Thự 3 Phòng Ngủ,7980500,160 m²,Ổ cắm điện gần giường,2.0,Hướng Park view,Hướng Ocean view; Phòng không hút thuốc; Hướng Sea view; 240 m²; Hướng Mountain view; 160 m²; Hướng Sea view; 300 m²; Hướng Beach view; 240 m²; Hướng Ocean view; 200 m²; Hướng Park view; 160 m²; Hướng Park view; 160 m²; Hướng Beach view; Phòng không hút thuốc; Hướng Ocean view; 500 m²; Hướng Park view; 160 m²; Phòng không hút thuốc; Nhà vệ sinh cho người khuyết tật; Phòng tắm phụ; Nhà vệ sinh phụ; Áo choàng tắm; Bồn tắm; Máy sấy tóc; Gương; phòng tắm riêng; Cân; Bồn tắm/vòi sen riêng; Vòi sen; Các loại khăn; Phòng tắm đứng; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Nước rửa tay; Ít gây dị ứng; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Rượu; Tiện nghi BBQ; Bàn ăn; Nước đóng chai miễn phí; Bếp đầy đủ; Đồ dùng làm bếp; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ly rượu vang; Ban công/sân hiên; Bàn làm việc; Không gian làm việc cho máy tính xách tay; Cửa sổ có thể mở ra; Khu vực tiếp khách; Phòng khách riêng; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Dịch vụ giặt là miễn phí; Bàn là quần; Máy giặt; Hành lang ngoài; Đi lên bằng cầu thang; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Song lập; Đầu báo khói
IVU_ROOM_001370,IVU_HOTEL_001878,Biệt Thự Hướng Bãi Biển Có Phòng Khách,9728500,500 m²,,2.0,Hướng Beach view,Hướng Ocean view; Phòng không hút thuốc; Hướng Sea view; 240 m²; Hướng Mountain view; 160 m²; Hướng Sea view; 300 m²; Hướng Beach view; 240 m²; Hướng Ocean view; 200 m²; Hướng Park view; 160 m²; Hướng Park view; 160 m²; Hướng Beach view; Phòng không hút thuốc; Hướng Ocean view; 500 m²; Hướng Beach view; Phòng không hút thuốc; Bồn tắm; Vòi sen; Các loại khăn; Truy cập Internet - không dây; TV; Điều hòa; Quạt; Dép đi trong nhà; Ban công/sân hiên; Bàn làm việc; Không gian làm việc cho máy tính xách tay; Cửa sổ có thể mở ra; Khu vực ăn uống riêng; Phòng khách riêng; Ghế sofa; Thùng rác; Cửa sổ; Không hút thuốc
IVU_ROOM_001371,IVU_HOTEL_001878,Biệt Thự 4 Phòng Ngủ Cạnh Biển,13735000,500 m²,Ổ cắm điện gần giường,2.0,Hướng Ocean view,Hướng Ocean view; Phòng không hút thuốc; Hướng Sea view; 240 m²; Hướng Mountain view; 160 m²; Hướng Sea view; 300 m²; Hướng Beach view; 240 m²; Hướng Ocean view; 200 m²; Hướng Park view; 160 m²; Hướng Park view; 160 m²; Hướng Beach view; Phòng không hút thuốc; Hướng Ocean view; 500 m²; Hướng Ocean view; 500 m²; Phòng không hút thuốc; Nhà vệ sinh cho người khuyết tật; Áo choàng tắm; Bồn tắm; Máy sấy tóc; Gương; phòng tắm riêng; Cân; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Tiện nghi bể bơi; Truyền hình cáp/vệ tinh; Dịch vụ phát trực tuyến như Netflix; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Lối đi riêng; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Rượu; Tiện nghi BBQ; Bàn ăn; Nước đóng chai miễn phí; Bếp đầy đủ; Ấm nước; Tủ lạnh; Ly rượu vang; Ban công/sân hiên; Bàn làm việc; tầng trệt; Không gian làm việc cho máy tính xách tay; Đồ gỗ ngoài trời; Bể bơi riêng; Khu vực tiếp khách; Phòng khách riêng; Ghế sofa; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Dịch vụ giặt là miễn phí; Bàn là quần; Máy giặt; Hành lang ngoài; Đi lên bằng cầu thang; Đầu báo khí CO; Biệt lập; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Không hút thuốc; Đầu báo khói
IVU_ROOM_001372,IVU_HOTEL_001879,Biệt Thự 1 Phòng Ngủ,451500,30 m²,Giường cực dài,2.0,Hướng Garden view,Hướng Garden view; 30 m²; Hướng Outdoor view; 55 m²; Hướng Garden view; 30 m²; Phòng không hút thuốc; Bàn trang điểm phù hợp cho người khuyết tật; Khả năng tiếp cận cho người khó đi lại; Phòng tắm có lối đi thoai thoải; Ấm nước điện; Nhà vệ sinh phụ; Áo choàng tắm; Bồn tắm; Sản phẩm vệ sinh; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - không dây; TV; TV [màn hình phẳng]; Điều hòa; Quạt; Vải trải giường; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Tiện nghi BBQ; Bàn ăn; Bếp đầy đủ; Bếp nhỏ; Đồ dùng làm bếp; Tủ lạnh; Ly rượu vang; Bàn làm việc; Giường cực dài; tầng trệt; Có các phòng thông nhau; Đồ gỗ ngoài trời; Khu vực tiếp khách; Khu vực ăn uống riêng; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Giá treo quần áo; Phòng thay đồ; Máy giặt; Tiện nghi cho em bé (theo yêu cầu); Đi lên bằng cầu thang; Bình chữa cháy; Không hút thuốc; Tính năng an toàn/bảo mật; Song lập
IVU_ROOM_001373,IVU_HOTEL_001879,Villa Deluxe,712500,55 m²,,2.0,Hướng Outdoor view,Hướng Garden view; 30 m²; Hướng Outdoor view; 55 m²; Hướng Outdoor view; 55 m²; Phòng không hút thuốc; phòng tắm riêng; Vòi sen; TV [màn hình phẳng]; Điều hòa; Bếp đầy đủ; Bếp nhỏ; Giá treo quần áo; Máy giặt
IVU_ROOM_001374,IVU_HOTEL_001891,Phòng Loại Sang Giường Đôi,887000,18 m²,Ổ cắm điện gần giường,2.0,Hướng Garden view,Hướng Garden view; 18 m²; Hướng Garden view; 22 m²; Hướng Park view; 22 m²; Hướng City view; 22 m²; Hướng Garden view; 18 m²; Phòng không hút thuốc; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Phòng tắm đứng; Truy cập Internet - không dây; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Vải trải giường; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Nước đóng chai miễn phí; Ấm nước; Bàn làm việc; Khu vực tiếp khách; Thùng rác; Cửa sổ; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Bình chữa cháy; Không hút thuốc
IVU_ROOM_001375,IVU_HOTEL_001891,Phòng Gia Đình,1092000,22 m²,Ổ cắm điện gần giường,2.0,Hướng Garden view,Hướng Garden view; 18 m²; Hướng Garden view; 22 m²; Hướng Park view; 22 m²; Hướng City view; 22 m²; Hướng Garden view; 22 m²; Phòng không hút thuốc; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Phòng tắm đứng; Truy cập Internet - không dây; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Vải trải giường; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Nước đóng chai miễn phí; Ấm nước; Bàn làm việc; Khu vực tiếp khách; Thùng rác; Cửa sổ; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Bình chữa cháy; Không hút thuốc
IVU_ROOM_001376,IVU_HOTEL_001891,Phòng Superior gia đình,1274000,22 m²,Ổ cắm điện gần giường,2.0,Hướng Park view,Hướng Garden view; 18 m²; Hướng Garden view; 22 m²; Hướng Park view; 22 m²; Hướng City view; 22 m²; Hướng Park view; 22 m²; Phòng không hút thuốc; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Phòng tắm đứng; Truy cập Internet - không dây; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Vải trải giường; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Nước đóng chai miễn phí; Ấm nước; Bàn làm việc; Khu vực tiếp khách; Thùng rác; Cửa sổ; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc
IVU_ROOM_001377,IVU_HOTEL_001891,Phòng Gia Đình Loại Sang,1637500,22 m²,Ổ cắm điện gần giường,2.0,Hướng City view,Hướng Garden view; 18 m²; Hướng Garden view; 22 m²; Hướng Park view; 22 m²; Hướng City view; 22 m²; Hướng City view; 22 m²; Phòng không hút thuốc; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Phòng tắm đứng; Truy cập Internet - không dây; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Quạt; Vải trải giường; Dép đi trong nhà; Ổ cắm điện gần giường; Nước đóng chai miễn phí; Ấm nước; Bàn làm việc; Khu vực tiếp khách; Thùng rác; Cửa sổ; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Bình chữa cháy; Không hút thuốc; Đầu báo khói
IVU_ROOM_001378,IVU_HOTEL_001892,Phòng Đôi,801500,25 m²,Giường cực dài,2.0,Hướng Garden view,Hướng Garden view; 25 m²; Hướng Garden view; 36 m²; Hướng Garden view; 25 m²; Phòng không hút thuốc; Ấm nước điện; phòng tắm riêng; Phòng tắm chung; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Sưởi; Ít gây dị ứng; Vải trải giường; Dép đi trong nhà; Dịch vụ báo thức; Máy pha trà/cà phê; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Giường cực dài; Khu vực tiếp khách; Thùng rác; Tủ quần áo; Giá treo quần áo; Phòng thay đồ; Két sắt trong phòng; Không hút thuốc
IVU_ROOM_001379,IVU_HOTEL_001892,Phòng cho 4 Người,1247000,36 m²,Giường cực dài,2.0,Hướng Garden view,Hướng Garden view; 25 m²; Hướng Garden view; 36 m²; Hướng Garden view; 36 m²; Phòng không hút thuốc; Ấm nước điện; phòng tắm riêng; Phòng tắm chung; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Ít gây dị ứng; Vải trải giường; Dép đi trong nhà; Dịch vụ báo thức; Máy pha trà/cà phê; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Giường cực dài; Khu vực tiếp khách; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Phòng thay đồ; Két sắt trong phòng; Không hút thuốc
IVU_ROOM_001380,IVU_HOTEL_001894,Deluxe Room,1474250,37 m²,1 Giường King,2.0,Hướng Sea (partial view) view,Hướng Sea (partial view) view; 37 m²; 42 m²; Phòng không hút thuốc; Hướng Sea view; 42 m²; Hướng Ocean view; 37 m²; Hướng Sea (partial view) view; 37 m²; Phòng không hút thuốc; Cửa sổ; Bồn tắm; Vòi hoa sen; Máy lạnh; 1 Toilet; 1 Giường King; Ấm nước điện; Áo choàng tắm; Bồn tắm; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truy cập Internet - không dây; Điện thoại; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Dép đi trong nhà; Cách âm; Rượu; Máy pha trà/cà phê; Trà miễn phí; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Bếp nhỏ; Tủ lạnh nhỏ trong phòng; Dọn phòng hằng ngày; Bàn làm việc; tầng cao; Ghế sofa; Cửa sổ; Cửa sổ mở; Tủ quần áo; Giá treo quần áo; Két sắt trong phòng; Không hút thuốc; Đầu báo khói
IVU_ROOM_001381,IVU_HOTEL_001894,Phòng Gia Đình 2 Tầng,1564000,42 m²,,2.0,Hướng Ocean view,Hướng Sea (partial view) view; 37 m²; 42 m²; Phòng không hút thuốc; Hướng Sea view; 42 m²; Hướng Ocean view; 37 m²; 42 m²; Phòng không hút thuốc; Áo choàng tắm; Máy sấy tóc; Gương; Cân; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Điện thoại; TV; Wi-Fi [miễn phí]; Điều hòa; Quạt; Dép đi trong nhà; Tủ lạnh nhỏ trong phòng; Phòng khách riêng; Cửa sổ; Két sắt trong phòng; Không hút thuốc; Đầu báo khói
IVU_ROOM_001382,IVU_HOTEL_001894,Phòng 2 tầng,2589250,42 m²,,2.0,Hướng Sea view,Hướng Sea (partial view) view; 37 m²; 42 m²; Phòng không hút thuốc; Hướng Sea view; 42 m²; Hướng Ocean view; 37 m²; Hướng Sea view; 42 m²; Phòng không hút thuốc; Ấm nước điện; Áo choàng tắm; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Tiện nghi bể bơi; Điện thoại; TV; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Dép đi trong nhà; Cách âm; Ô; Dịch vụ báo thức; Rượu; Máy pha trà/cà phê; Trà miễn phí; Nước đóng chai miễn phí; Bếp nhỏ; Tủ lạnh nhỏ trong phòng; Dọn phòng hằng ngày; Bàn làm việc; Ghế sofa; Cửa sổ; Cửa sổ mở; Giá treo quần áo; Két sắt trong phòng; Không hút thuốc
IVU_ROOM_001383,IVU_HOTEL_001894,Deluxe Sea View,2969000,37 m²,1 Giường King,2.0,Hướng Ocean view,Hướng Sea (partial view) view; 37 m²; 42 m²; Phòng không hút thuốc; Hướng Sea view; 42 m²; Hướng Ocean view; 37 m²; Hướng Ocean view; 37 m²; Phòng không hút thuốc; Ban công; Cửa sổ; Bồn tắm; Vòi hoa sen; Máy lạnh; 1 Toilet; 1 Giường King; Ấm nước điện; Áo choàng tắm; Bồn tắm; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truy cập Internet - không dây; Điện thoại; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Dép đi trong nhà; Cách âm; Rượu; Máy pha trà/cà phê; Trà miễn phí; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Bếp nhỏ; Tủ lạnh nhỏ trong phòng; Dọn phòng hằng ngày; Ban công/sân hiên; Bàn làm việc; tầng cao; Ghế sofa; Cửa sổ; Cửa sổ mở; Tủ quần áo; Giá treo quần áo; Két sắt trong phòng; Không hút thuốc; Đầu báo khói
IVU_ROOM_001384,IVU_HOTEL_001895,Superior Garden View,1036750,33 - 40 m²,1 Giường King (1m8 x 2m),2.0,Hướng vườn | thành phố,Hướng vườn | thành phố; 33 - 40 m²; Hướng một phần biển; 25 - 33 m²; Hướng núi; 32 m²; Hướng một phần biển; 33 - 40 m²; Hướng một phần biển; 33 - 40 m²; Hướng núi | một phần biển; 42 m²; Hướng núi; 53 m²; Hướng Mountain view; 85 m²; Hướng núi; 93 m²; Hướng Sea view; 70 m²; Hướng biển; 76 m²; Hướng vườn | thành phố; 33 - 40 m²; Phòng không hút thuốc; Ban công; Vòi hoa sen / Bồn tắm nằm; 1 Toilet; 1 Giường King (1m8 x 2m)
IVU_ROOM_001385,IVU_HOTEL_001895,Superior Seaview,1124000,25 - 33 m²,1 Giường King (1m8 x 2m),2.0,Hướng một phần biển,Hướng vườn | thành phố; 33 - 40 m²; Hướng một phần biển; 25 - 33 m²; Hướng núi; 32 m²; Hướng một phần biển; 33 - 40 m²; Hướng một phần biển; 33 - 40 m²; Hướng núi | một phần biển; 42 m²; Hướng núi; 53 m²; Hướng Mountain view; 85 m²; Hướng núi; 93 m²; Hướng Sea view; 70 m²; Hướng biển; 76 m²; Hướng một phần biển; 25 - 33 m²; Phòng không hút thuốc; Ban công; Vòi hoa sen / Bồn tắm nằm; 1 Toilet; 1 Giường King (1m8 x 2m)
IVU_ROOM_001386,IVU_HOTEL_001895,Deluxe Mountain View,1232000,32 m²,1 Giường King (1m8 x 2m),2.0,Hướng núi,Hướng vườn | thành phố; 33 - 40 m²; Hướng một phần biển; 25 - 33 m²; Hướng núi; 32 m²; Hướng một phần biển; 33 - 40 m²; Hướng một phần biển; 33 - 40 m²; Hướng núi | một phần biển; 42 m²; Hướng núi; 53 m²; Hướng Mountain view; 85 m²; Hướng núi; 93 m²; Hướng Sea view; 70 m²; Hướng biển; 76 m²; Hướng núi; 32 m²; Phòng không hút thuốc; Ban công; Vòi hoa sen; 1 Toilet; 1 Giường King (1m8 x 2m)
IVU_ROOM_001387,IVU_HOTEL_001895,Deluxe Partial Seaview,1340000,33 - 40 m²,1 Giường King (1m8 x 2m),2.0,Hướng một phần biển,Hướng vườn | thành phố; 33 - 40 m²; Hướng một phần biển; 25 - 33 m²; Hướng núi; 32 m²; Hướng một phần biển; 33 - 40 m²; Hướng một phần biển; 33 - 40 m²; Hướng núi | một phần biển; 42 m²; Hướng núi; 53 m²; Hướng Mountain view; 85 m²; Hướng núi; 93 m²; Hướng Sea view; 70 m²; Hướng biển; 76 m²; Hướng một phần biển; 33 - 40 m²; Phòng không hút thuốc; Ban công; Vòi hoa sen / Bồn tắm nằm; 1 Toilet; 1 Giường King (1m8 x 2m)
IVU_ROOM_001388,IVU_HOTEL_001895,Premier Double Seaview,1466250,33 - 40 m²,1 Giường King (1m8 x 2m),2.0,Hướng một phần biển,Hướng vườn | thành phố; 33 - 40 m²; Hướng một phần biển; 25 - 33 m²; Hướng núi; 32 m²; Hướng một phần biển; 33 - 40 m²; Hướng một phần biển; 33 - 40 m²; Hướng núi | một phần biển; 42 m²; Hướng núi; 53 m²; Hướng Mountain view; 85 m²; Hướng núi; 93 m²; Hướng Sea view; 70 m²; Hướng biển; 76 m²; Hướng một phần biển; 33 - 40 m²; Phòng không hút thuốc; Ban công; Bồn tắm; Vòi hoa sen; 1 Toilet; 1 Giường King (1m8 x 2m)
