hotel_name,hotel_url,detail_url,name_detail,phone,ratingValue,reviewCount,priceRange,address,amenities,room_types
284. Winston Hotel Riverside,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20973044-Reviews-Winston_Hotel_Riverside-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20973044-Reviews-Winston_Hotel_Riverside-Ho_Chi_Minh_City.html,Winston Hotel Riverside,,5.0,5.0,342.105 ₫ - 526.316 ₫,"1110 Phạm Văn Đồng, Thành phố Hồ Chí Minh, Việt Nam",,Thành phố
548. Baoanh Hostel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17697448-Reviews-Baoanh_Hostel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17697448-Reviews-Baoanh_Hostel-Ho_Chi_Minh_City.html,Baoanh Hostel,,5.0,2.0,368.421 ₫ - 421.053 ₫,"241/11/3 Pham Ngu Lao Street Pham Ngu Lao Ward, Thành phố Hồ Chí Minh, Việt Nam",Các hoạt động cho trẻ em (Phù hợp với trẻ em / gia đình),Thành phố
546. The Malibu Hotel Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26015498-Reviews-The_Malibu_Hotel_Saigon-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26015498-Reviews-The_Malibu_Hotel_Saigon-Ho_Chi_Minh_City.html,The Malibu Hotel Saigon,,5.0,1.0,1.421.053 ₫ - 1.736.842 ₫,"353 Đường Số 1, Thành phố Hồ Chí Minh, 70000, Việt Nam",,Thành phố
547. KAS Eliana Luxury Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33931754-Reviews-KAS_Eliana_Luxury_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33931754-Reviews-KAS_Eliana_Luxury_Hotel-Ho_Chi_Minh_City.html,KAS Eliana Luxury Hotel,,5.0,3.0,894.737 ₫ - 3.421.053 ₫,"13 Bùi Thị Xuân Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, 71000, Việt Nam","Bãi đỗ xe công cộng trả phí ở gần, Có phục vụ bữa sáng, Internet tốc độ miễn phí (WiFi), Khách sạn không hút thuốc, Nhận phòng 24 giờ, Spa, Tiếp tân 24 giờ, Xe đưa đón sân bay",Thành phố
562. Lila Hotel & Serviced Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17439235-Reviews-Lila_Hotel_Serviced_Apartment-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17439235-Reviews-Lila_Hotel_Serviced_Apartment-Ho_Chi_Minh_City.html,Lila Hotel & Serviced Apartment,,5.0,2.0,657.895 ₫ - 1.078.947 ₫,"92 Cao Trieu Phat, Thành phố Hồ Chí Minh, 70000, Việt Nam","Bãi đỗ xe miễn phí, Bếp nhỏ, Dịch vụ phòng, Internet tốc độ miễn phí (WiFi), Phòng Suite, Wifi","Suite, Thành phố"
119. Tago Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d28402998-Reviews-Tago_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d28402998-Reviews-Tago_Hotel-Ho_Chi_Minh_City.html,Tago Hotel,,5.0,4.0,605.263 ₫ - 1.342.105 ₫,"91 Đ. Sương Nguyệt Anh Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, 700000, Việt Nam","Bàn làm việc, Bãi đỗ xe miễn phí, Bữa sáng miễn phí, Bồn tắm / vòi sen, Dịch vụ phòng, Dọn phòng, Internet tốc độ miễn phí (WiFi), Khu ăn uống, Mạng truyền hình dành cho trẻ em, Ngắm cảnh thành phố, Phòng không hút thuốc, Phòng Suite, Phòng cho gia đình, Tiện nghi cho hội nghị, Trung tâm thương mại có truy cập Internet, Truyền hình cáp / truyền hình vệ tinh, Trẻ em lưu trú miễn phí, Xe đưa đón sân bay, Điều hòa nhiệt độ, Đồ dùng nhà tắm miễn phí","Ngắm cảnh, Suite, Thành phố"
124. Adventure Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27648049-Reviews-Adventure_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27648049-Reviews-Adventure_Hotel-Ho_Chi_Minh_City.html,Adventure Hotel,,5.0,7.0,526.316 ₫ - 1.736.842 ₫,"26/8 Truong Dinh Street, Ben Thanh Ward, District 1, Thành phố Hồ Chí Minh, 700000, Việt Nam",,Thành phố
125. Luna Hotel Saigon Center,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33093160-Reviews-Luna_Hotel_Saigon_Center-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33093160-Reviews-Luna_Hotel_Saigon_Center-Ho_Chi_Minh_City.html,Luna Hotel Saigon Center,,5.0,2.0,552.632 ₫ - 1.342.105 ₫,"69 Nguyen Thai Hoc Cau Ong Lanh Ward, Thành phố Hồ Chí Minh, Việt Nam",,Thành phố
177. YÊN Living Binh Thanh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d24974659-Reviews-YEN_Living_Binh_Thanh-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d24974659-Reviews-YEN_Living_Binh_Thanh-Ho_Chi_Minh_City.html,YÊN Living Binh Thanh,,5.0,1.0,500.000 ₫ - 842.105 ₫,"30/57B Nguyễn Cửu Vân Phường 17, Bình Thạnh, Thành phố Hồ Chí Minh, 70000, Việt Nam",,Thành phố
136. Le Saigon Grand Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33677677-Reviews-Le_Saigon_Grand_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33677677-Reviews-Le_Saigon_Grand_Hotel-Ho_Chi_Minh_City.html,Le Saigon Grand Hotel,,5.0,1.0,1.210.526 ₫ - 1.657.895 ₫,"76 - 78 Hồng Hà, Phường Tân Sơn Hòa Tân Bình, Thành phố Hồ Chí Minh, 70000, Việt Nam",,Thành phố
137. Kin Wander Trung Son,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27105246-Reviews-Kin_Wander_Trung_Son-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27105246-Reviews-Kin_Wander_Trung_Son-Ho_Chi_Minh_City.html,Kin Wander Trung Son,,5.0,1.0,763.158 ₫ - 1.315.789 ₫,"309 Đường Số 9A Khu Dân Cư Trung Sơn, Thành phố Hồ Chí Minh, 700000, Việt Nam",,Thành phố
296. Golden Tree Hotel & Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20072881-Reviews-Golden_Tree_Hotel_Apartment-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20072881-Reviews-Golden_Tree_Hotel_Apartment-Ho_Chi_Minh_City.html,Golden Tree Hotel & Apartment,,5.0,2.0,789.474 ₫ - 1.421.053 ₫,"120 Ha Huy Tap Street, Thành phố Hồ Chí Minh, Việt Nam",,Thành phố
Purple Lotus Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g1652595-d19139172-Reviews-Purple_Lotus_Hotel-Hai_Duong_Hai_Duong_Province.html,https://www.tripadvisor.com.vn/Hotel_Review-g1652595-d19139172-Reviews-Purple_Lotus_Hotel-Hai_Duong_Hai_Duong_Province.html,Purple Lotus Hotel,,5.0,67.0,921.053 ₫ - 1.473.684 ₫,"232 Trường Chinh P. Tân Bình ,Thành phố, Hải Dương, 170000, Việt Nam",,Công tác
135. Richlane Residences By Oakwood,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d28624453-Reviews-Richlane_Residences_By_Oakwood-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d28624453-Reviews-Richlane_Residences_By_Oakwood-Ho_Chi_Minh_City.html,Richlane Residences By Oakwood,,5.0,3.0,2.263.158 ₫ - 3.105.263 ₫,"1056a Nguyễn Văn Linh SC Vivo City, Thành phố Hồ Chí Minh, 700000, Việt Nam",,Thành phố
384. La Casona Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d24971338-Reviews-La_Casona_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d24971338-Reviews-La_Casona_Hotel-Ho_Chi_Minh_City.html,La Casona Hotel,,5.0,7.0,605.263 ₫ - 1.105.263 ₫,"9-11 Đường Nội Khu, Hưng Gia 3, Hưng, P, Quận 7, Thành phố Hồ Chí Minh, 70000, Việt Nam","Bãi đỗ xe đường phố, Bếp nhỏ, Bồn tắm nước nóng, Bồn tắm nước xoáy, Cho phép vật nuôi ( Cho phép chó / vật nuôi ), Dịch vụ taxi hoặc xe đưa đón miễn phí, Giường sofa, Internet tốc độ miễn phí (WiFi), Lò, Máy pha cà phê / trà, Máy sao chép / máy fax ở quầy dịch vụ văn phòng, Ngắm cảnh thành phố, Nhìn ra tòa nhà, Nhận phòng 24 giờ, Phòng Suite, Phòng cho gia đình, Quầy bar / sảnh chờ, Tủ lạnh, Vòi rửa vệ sinh, Vòi sen đứng","Ngắm cảnh, Suite, Thành phố"
387. Nicecy Daily Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33104095-Reviews-Nicecy_Daily_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33104095-Reviews-Nicecy_Daily_Hotel-Ho_Chi_Minh_City.html,Nicecy Daily Hotel,,5.0,1.0,605.263 ₫ - 1.315.789 ₫,"218 Le Thanh Ton Street Ben Thanh Ward, Thành phố Hồ Chí Minh, 700000, Việt Nam",,Thành phố
377. La Serena Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27717672-Reviews-La_Serena_Boutique_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27717672-Reviews-La_Serena_Boutique_Hotel-Ho_Chi_Minh_City.html,La Serena Boutique Hotel,,5.0,8.0,631.579 ₫ - 1.052.632 ₫,"16 - 18 Hung Phuoc 4 Tan Phong, District 7, Thành phố Hồ Chí Minh, 72906, Việt Nam",,"Ngắm cảnh, Thành phố"
394. A In Hotel Del Luna,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20261640-Reviews-A_In_Hotel_Del_Luna-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20261640-Reviews-A_In_Hotel_Del_Luna-Ho_Chi_Minh_City.html,A In Hotel Del Luna,,5.0,3.0,763.158 ₫ - 1.447.368 ₫,"126 Đề Thám, Phường Cầu Ông Lãnh Quận 1, Thành phố Hồ Chí Minh, 70000, Việt Nam",,Thành phố
379. 6even,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27495438-Reviews-6even-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27495438-Reviews-6even-Ho_Chi_Minh_City.html,6even,,5.0,3.0,868.421 ₫ - 1.263.158 ₫,"42 Nguyễn Huệ, Phường Bến Nghé, Quận 1 Căn Hộ Số 67, Tầng 6, Thành phố Hồ Chí Minh, 700000, Việt Nam","Bàn làm việc, Bãi đỗ xe công cộng trả phí ở gần, Bảo vệ 24 giờ, Cà phê hòa tan miễn phí, Giường siêu dài, Internet tốc độ miễn phí (WiFi), Khu để hành lý, Màn che ánh sáng, Ngắm cảnh thành phố, Nhìn ra tòa nhà, Phòng không hút thuốc, Phòng cho gia đình, Phòng không gây dị ứng, Sân chơi cho trẻ em, Thuê ô tô, Truyền hình cáp / truyền hình vệ tinh, Trẻ em lưu trú miễn phí, Tủ lạnh, Vòi sen đứng, Điều hòa nhiệt độ","Ngắm cảnh, Thành phố, ban công"
285. Asian Ruby Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d23448868-Reviews-Asian_Ruby_Boutique_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d23448868-Reviews-Asian_Ruby_Boutique_Hotel-Ho_Chi_Minh_City.html,Asian Ruby Boutique Hotel,,5.0,2.0,447.368 ₫ - 552.632 ₫,"20 Đường Bùi Thị Xuân Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, 71000, Việt Nam",,Thành phố
293. Amaya Saigon Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33932936-Reviews-Amaya_Saigon_Boutique_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33932936-Reviews-Amaya_Saigon_Boutique_Hotel-Ho_Chi_Minh_City.html,Amaya Saigon Boutique Hotel,,5.0,5.0,2.131.579 ₫ - 4.421.053 ₫,"15F Le Thanh Ton street, Thành phố Hồ Chí Minh, 700000, Việt Nam",,Thành phố
489. Khách Sạn Gia Thành,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d28264759-Reviews-Khach_S_n_Gia_Thanh-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d28264759-Reviews-Khach_S_n_Gia_Thanh-Ho_Chi_Minh_City.html,Khách Sạn Gia Thành,,5.0,1.0,342.105 ₫ - 789.474 ₫,"193c D. Nguyễn Chí Thanh Phường 12, Quận 5, Thành phố Hồ Chí Minh, 700000, Việt Nam","Bãi đỗ xe miễn phí, Bảo vệ 24 giờ, Giặt khô, Internet tốc độ miễn phí (WiFi), Khu để hành lý, Nhận phòng 24 giờ, Tiếp tân 24 giờ, Xe đưa đón sân bay",Thành phố
404. Saigon Huch Villa,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d14090813-Reviews-Saigon_Huch_Villa-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d14090813-Reviews-Saigon_Huch_Villa-Ho_Chi_Minh_City.html,Saigon Huch Villa,,5.0,2.0,973.684 ₫ - 1.710.526 ₫,"29/9 Hoàng Diệu Phường 10, Thành phố Hồ Chí Minh, 700000, Việt Nam",,Thành phố
"259. Kin Wander Tan Binh, The Mountain",https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27647582-Reviews-Kin_Wander_The_Mountain-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27647582-Reviews-Kin_Wander_The_Mountain-Ho_Chi_Minh_City.html,"Kin Wander Tan Binh, The Mountain",,5.0,4.0,763.158 ₫ - 1.210.526 ₫,"51 Đường Núi Thành No.51, Thành phố Hồ Chí Minh, Việt Nam","Bàn làm việc, Bãi đỗ xe đường phố, Cà phê hòa tan miễn phí, Dịch vụ phòng, Dọn phòng, Internet miễn phí, Màn, Màn che ánh sáng, Máy sấy quần áo, Nhận phòng 24 giờ, Phòng không gây dị ứng, Quầy bar mini, Sân thượng, Tiếp tân 24 giờ, Vòi sen đứng, Điều hòa nhiệt độ",Thành phố
479. New Boutique,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19835946-Reviews-New_Boutique-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19835946-Reviews-New_Boutique-Ho_Chi_Minh_City.html,New Boutique,,5.0,3.0,1.526.316 ₫ - 1.894.737 ₫,"14 Hồ Huấn Nghiệp Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, 700000, Việt Nam",,Thành phố
477. Holo Fairy House Saigon Homestay - Adult Only,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13554071-Reviews-Holo_Fairy_House_Saigon_Homestay_Adult_Only-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13554071-Reviews-Holo_Fairy_House_Saigon_Homestay_Adult_Only-Ho_Chi_Minh_City.html,Holo Fairy House Saigon Homestay - Adult Only,,5.0,3.0,526.316 ₫ - 973.684 ₫,"29/11 Nguyen Binh Khiem Street Da Kao Ward, District 1, Thành phố Hồ Chí Minh, 700000, Việt Nam","Các hoạt động cho trẻ em (Phù hợp với trẻ em / gia đình), Dịch vụ giặt là, Giá quần áo, Máy sấy tóc, Điều hòa nhiệt độ, Đồ dùng nhà tắm miễn phí",Thành phố
476. The Haven - Lofts By The Park,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21192764-Reviews-The_Haven_Lofts_By_The_Park-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21192764-Reviews-The_Haven_Lofts_By_The_Park-Ho_Chi_Minh_City.html,The Haven - Lofts By The Park,,5.0,2.0,842.105 ₫ - 1.210.526 ₫,"176/11 Le Lai, District 1, Thành phố Hồ Chí Minh, Việt Nam",,"Hạng trung, Thành phố"
412. Căn hộ Sài Gòn River Gate,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21059777-Reviews-Saigon_Apartment_River_Gate_Residence-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21059777-Reviews-Saigon_Apartment_River_Gate_Residence-Ho_Chi_Minh_City.html,Căn hộ Sài Gòn River Gate,,5.0,3.0,842.105 ₫ - 3.657.895 ₫,"155 Ben Van Don Street Ward 6, District 4, Thành phố Hồ Chí Minh, 700000, Việt Nam",,"Thành phố, ban công, công tác, hồ bơi, sông"
171. Laguna Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3190874-Reviews-Laguna_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3190874-Reviews-Laguna_Hotel-Ho_Chi_Minh_City.html,Laguna Hotel,,5.0,4.0,342.105 ₫ - 605.263 ₫,"25 27 Khu phố Hưng Gia 4 Quận 7, Thành phố Hồ Chí Minh, 72915, Việt Nam","Bồn tắm nước nóng, Các hoạt động cho trẻ em (Phù hợp với trẻ em / gia đình), Dịch vụ giặt là, Dịch vụ phòng, Internet tốc độ miễn phí (WiFi), Nhà hàng, Nhân viên hỗ trợ tiền sảnh, Quầy bar mini, Wifi, Điều hòa nhiệt độ",Thành phố
157. CityHouse - Nest MK,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33257029-Reviews-CityHouse_Nest_MK-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33257029-Reviews-CityHouse_Nest_MK-Ho_Chi_Minh_City.html,CityHouse - Nest MK,,5.0,9.0,763.158 ₫ - 1.236.842 ₫,"18A/13 Nguyễn Thị Minh Khai Quận 1, Thành phố Hồ Chí Minh, 70000, Việt Nam",,Thành phố
506. Bandlive Backpacker Hostel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33109189-Reviews-Bandlive_Backpacker_Hostel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33109189-Reviews-Bandlive_Backpacker_Hostel-Ho_Chi_Minh_City.html,Bandlive Backpacker Hostel,,5.0,1.0,342.105 ₫ - 710.526 ₫,"245/13 Đường Nguyễn Trãi, Thành phố Hồ Chí Minh, 700000, Việt Nam","Cà phê hòa tan miễn phí, Dịch vụ giặt là, Dịch vụ taxi, Internet miễn phí, Nhận phòng 24 giờ, Tiếp tân 24 giờ, Trà miễn phí, Wifi",Thành phố
504. Chau Apartment - Ben Thanh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33254580-Reviews-Chau_Apartment_Ben_Thanh-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33254580-Reviews-Chau_Apartment_Ben_Thanh-Ho_Chi_Minh_City.html,Chau Apartment - Ben Thanh,,5.0,1.0,973.684 ₫ - 1.684.211 ₫,"151 Ben Van Don Rivergate Building, Thành phố Hồ Chí Minh, Việt Nam",,Thành phố
503. Spring Hung Anh Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13956131-Reviews-Spring_Hung_Anh_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13956131-Reviews-Spring_Hung_Anh_Hotel-Ho_Chi_Minh_City.html,Spring Hung Anh Hotel,,5.0,1.0,315.789 ₫ - 684.211 ₫,"19 Thép Mới, Phường 12, Thành phố Hồ Chí Minh, Việt Nam",,Thành phố
502. Express By M Village Hoàng Sa,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33422436-Reviews-Express_By_M_Village_Hoang_Sa-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33422436-Reviews-Express_By_M_Village_Hoang_Sa-Ho_Chi_Minh_City.html,Express By M Village Hoàng Sa,,5.0,1.0,842.105 ₫ - 1.657.895 ₫,"89 Hoang Sa, Tan Dinh Ward, Thành phố Hồ Chí Minh, 70000, Việt Nam",,Thành phố
501. Cactusland Hotel & Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20913736-Reviews-Cactusland_Hotel_Apartment-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20913736-Reviews-Cactusland_Hotel_Apartment-Ho_Chi_Minh_City.html,Cactusland Hotel & Apartment,,5.0,1.0,605.263 ₫ - 1.105.263 ₫,"251/8 Nguyen Van Troi Phu Nhuan, Thành phố Hồ Chí Minh, 70000, Việt Nam",,Thành phố
500. Cherry Blossom Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33278829-Reviews-Cherry_Blossom_Boutique_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33278829-Reviews-Cherry_Blossom_Boutique_Hotel-Ho_Chi_Minh_City.html,Cherry Blossom Boutique Hotel,,5.0,1.0,710.526 ₫ - 4.368.421 ₫,"242/22 Bui Vien, Thành phố Hồ Chí Minh, 70000, Việt Nam",,Thành phố
511. M Village Living Le Van Sy,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26506930-Reviews-M_Village_Living_Le_Van_Sy-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26506930-Reviews-M_Village_Living_Le_Van_Sy-Ho_Chi_Minh_City.html,M Village Living Le Van Sy,,5.0,1.0,894.737 ₫ - 1.684.211 ₫,"359/1 Le Van Sy, Ward 13, District 3, Thành phố Hồ Chí Minh, 70000, Việt Nam","Dịch vụ giặt là, Internet tốc độ miễn phí (WiFi), Máy giặt, Phòng không hút thuốc, Tự giặt là, Wifi",Thành phố
507. The Royal Hotel & Apartment - Phú Mỹ Hưng,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20145284-Reviews-The_Royal_Hotel_Apartment_Phu_My_Hung-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20145284-Reviews-The_Royal_Hotel_Apartment_Phu_My_Hung-Ho_Chi_Minh_City.html,The Royal Hotel & Apartment - Phú Mỹ Hưng,,5.0,1.0,631.579 ₫ - 1.447.368 ₫,"22-24 Nội Khu Hưng Gia 1 P Tân Phong, Q7, Thành phố Hồ Chí Minh, 72915, Việt Nam",,Thành phố
512. Oasis Central Residence & Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33244033-Reviews-Oasis_Central_Residence_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33244033-Reviews-Oasis_Central_Residence_Hotel-Ho_Chi_Minh_City.html,Oasis Central Residence & Hotel,,5.0,1.0,2.578.947 ₫ - 11.026.316 ₫,"343 Phạm Ngũ Lão District 1, Thành phố Hồ Chí Minh, 700000, Việt Nam",,Thành phố
499. Golden Sun Apartment & Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33107774-Reviews-Golden_Sun_Apartment_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33107774-Reviews-Golden_Sun_Apartment_Hotel-Ho_Chi_Minh_City.html,Golden Sun Apartment & Hotel,,5.0,1.0,921.053 ₫ - 1.631.579 ₫,"153 Duong so 10, Thành phố Hồ Chí Minh, Việt Nam",,Thành phố
498. Am Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33423614-Reviews-Am_Boutique_Hotel-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33423614-Reviews-Am_Boutique_Hotel-Ho_Chi_Minh_City.html,Am Boutique Hotel,,5.0,1.0,552.632 ₫ - 1.078.947 ₫,"66 Hoàng Hoa Thám, Thành phố Hồ Chí Minh, 70000, Việt Nam",,Thành phố
496. Bin Bin Hotel 8 - Near Sunrise City,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26501080-Reviews-Bin_Bin_Hotel_8_Near_Sunrise_City-Ho_Chi_Minh_City.html,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26501080-Reviews-Bin_Bin_Hotel_8_Near_Sunrise_City-Ho_Chi_Minh_City.html,Bin Bin Hotel 8 - Near Sunrise City,,5.0,1.0,605.263 ₫ - 789.474 ₫,"16 Duong So 1 Near Sunrise City District 7, Thành phố Hồ Chí Minh, Việt Nam",,Thành phố
