Scenario,Hotel Name,Stars_Clean,District,Address,Room_Class,Room Type,Bed_Class,Bed Type,Final Price,Original Price,Discount %,Rating_Clean,Review Count,Location_Clean,Distance_KM,Free_Cancel_Bool,Breakfast_Bool,Badge_Clean,Adults,Children,Total_Guests,Check-in
Random_1A_2C_1R_Ages(1_2),Darlington House,0.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh (Hàng Xanh)",Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,"3 giường (1 giường đôi, 2 giường sofa)",700000,700000,0.0,,,,3.0,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),"Oh, My Dear! Apartment - RiverGate",4.0,Quận 4,"Quận 4, TP. Hồ Chí Minh (Bach Dang Riverside)",Family/Large,Studio Gia Đình,Double/Large,2 giường đôi lớn,1760000,2200000,20.0,9.5,482.0,9.7,1.5,0,0,Ưu Đãi Cuối Năm,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Elegant Saigon Hostel - District 3,0.0,Quận 3,"Quận 3, TP. Hồ Chí Minh",Family/Large,Phòng gia đình với phòng tắm riêng.,Bunk,8 giường tầng,740000,925000,20.0,8.6,84.0,,2.3,1,0,Ưu Đãi Cuối Năm,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Cozrum Homes Charming Corner 2,3.0,Quận 3,"Quận 3, TP. Hồ Chí Minh",Deluxe,Studio Deluxe,Double/Large,1 giường đôi lớn,942755,942755,0.0,8.3,32.0,,1.9,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),SG Hideout Apartment Ben Thanh 374 Nguyen Cong Tru,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,1 giường đôi,640000,640000,0.0,6.5,6.0,,1.2,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),9TRIP STAY in Soho Residence - Service Apartment,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Deluxe,Căn Hộ Deluxe 2 Phòng Ngủ Có Ban Công,Double/Large,"3 giường (1 giường đôi rất lớn, 1 giường sofa, 1 giường đôi lớn)",2638889,6944444,62.0,8.0,308.0,,1.5,1,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Thome Apartments,0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,"2 giường (1 giường đôi, 1 giường sofa)",720000,900000,20.0,,,,1.5,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Trang Thu 2 Hotel,2.0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Family/Large,Phòng Gia Đình,Double/Large,2 giường đôi lớn,553000,790000,30.0,4.5,10.0,,2.9,1,0,Ưu Đãi Cuối Năm,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Airport Saigon Hotel - Gần ẩm thực đêm chợ Phạm Văn Hai,3.0,Quận Tân,"Quận Tân Bình, TP. Hồ Chí Minh",Family/Large,Phòng Gia Đình (4 Người Lớn),Double/Large,2 giường đôi lớn,2400000,2400000,0.0,7.8,115.0,,4.6,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),LANDMARK 81 CONDOTEL CBD in HCMC,3.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh (Hàng Xanh)",Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"2 giường (1 giường đôi rất lớn, 1 giường đôi lớn)",3592000,4490000,20.0,6.8,14.0,,3.2,1,0,Ưu Đãi Cuối Năm,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Landmark Vinhomes Service Apartment,3.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh (Hàng Xanh)",Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"2 giường (1 giường đôi rất lớn, 1 giường đôi lớn)",1944000,2430000,20.0,7.2,62.0,,3.0,1,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Metropole Square Apartment Cental Saigon,4.0,Other,TP. Hồ Chí Minh,Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,2 giường đôi lớn,2897500,2897500,0.0,9.1,15.0,9.3,1.4,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Van Giao Hotel,3.0,Quận Phú,"Quận Phú Nhuận, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn Giường Đôi,Double/Large,Phòng Tiêu Chuẩn Giường Đôi,409500,409500,0.0,7.1,51.0,,4.3,1,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Romantic Hideout @ Central Bui Vien District 1 143A,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,"2 giường (1 giường đôi, 1 nệm futon)",720000,720000,0.0,1.0,1.0,,1.3,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Nam Anh Centre Hotel,2.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Presidential/Suite,Suite Executive,Double/Large,"2 giường (1 giường đôi rất lớn, 1 giường sofa)",1717200,1717200,0.0,8.9,42.0,9.7,1.3,1,1,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Khách Sạn Vy Hà,1.0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Standard/Superior,Phòng Có 2 Giường Cỡ King,Double/Large,Phòng Có 2 Giường Cỡ King,580000,580000,0.0,6.0,24.0,,4.3,1,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),DNTN KHách Sạn Hải Thanh Ba,1.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh",Standard/Superior,Phòng 3 Người,Double/Large,1 giường đôi lớn,493500,493500,0.0,9.7,3.0,,3.5,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),GALAXY Hotel & Apartment Near SECC,3.0,Quận 7,"Quận 7, TP. Hồ Chí Minh (Phú Mỹ Hưng)",Presidential/Suite,Suite Deluxe Có Giường Cỡ King,Double/Large,Suite Deluxe Có Giường Cỡ King,854388,2847960,70.0,8.2,6.0,9.6,5.0,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Sherwood Residence,5.0,Quận 3,"Quận 3, TP. Hồ Chí Minh",Family/Large,Phòng Premier 3 Phòng Ngủ Có Ban Công,Double/Large,"3 giường (2 giường đơn, 1 giường đôi lớn)",4599660,4599660,0.0,9.1,1.208,,1.0,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Lunaria Local Corner,0.0,Quận 3,"Quận 3, TP. Hồ Chí Minh",Deluxe,Căn hộ Deluxe,Double/Large,1 giường đôi lớn,561040,950915,41.0,,,,3.2,1,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Mai House Saigon Hotel,5.0,Quận 3,"Quận 3, TP. Hồ Chí Minh",Premium/Luxury,Premium Twin Room with Bathtub,Single/Twin,2 giường đơn,5595500,5595500,0.0,9.3,1.68,9.3,1.1,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Good For You Hotel,2.0,Other,TP. Hồ Chí Minh,Deluxe,Phòng Deluxe Giường Đôi (1 người lớn + 1 trẻ em),Double/Large,Phòng Deluxe Giường Đôi (1 người lớn + 1 trẻ em),764750,764750,0.0,5.8,21.0,,4.0,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),"Central Apartments - Vinhomes Central Park, Landmark 81 Area & Ice Skating Rink",3.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh (Hàng Xanh)",Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,2 giường đôi lớn,1134000,1134000,0.0,7.2,278.0,,2.9,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Bonka Hotel Luxury Quận 5 HCM,0.0,Quận 5,"Quận 5, TP. Hồ Chí Minh",Standard/Superior,Phòng 3 Người,Double/Large,"2 giường (1 giường đơn, 1 giường đôi)",790000,790000,0.0,7.2,145.0,,3.7,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Gem's House 2- Kitchen Balcony Apartment,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn hộ 1 Phòng ngủ có Ban công và Tầm nhìn ra Thành phố,Double/Large,"2 giường (1 giường sofa, 1 giường đôi lớn)",688500,765000,10.0,,,,1.9,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Saigon Home Apartment - Infinity Pool,4.0,Quận 4,"Quận 4, TP. Hồ Chí Minh (Bach Dang Riverside)",Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,2 giường đôi lớn,2400000,3000000,20.0,9.5,942.0,9.6,1.5,0,0,Ưu Đãi Cuối Năm,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Quynh Giang Hoang Viet,2.0,Quận Tân,"Quận Tân Bình, TP. Hồ Chí Minh",Other,Phòng cho 3 người có Ban Công,Double/Large,"2 giường (1 giường đơn, 1 giường đôi lớn)",540000,540000,0.0,6.3,21.0,,5.0,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),CoCo home 201,3.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi Có Ban Công,Double/Large,Phòng Giường Đôi Có Ban Công,450000,450000,0.0,6.4,10.0,,3.7,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Homestay Sky Tan Son Nhat 4,0.0,Quận Tân,"Quận Tân Bình, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,2 giường đôi cực lớn,874000,874000,0.0,10.0,2.0,,5.0,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),The Writeriana de Lumière,0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe Giường Đôi Có Ban Công,Double/Large,Phòng Deluxe Giường Đôi Có Ban Công,1289651,1792358,28.0,8.8,50.0,,1.8,0,0,Ưu Đãi Trong Thời Gian Có Hạn,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Vuon Tao Dan Hotel - Trung Tâm Thành Phố Gần Chợ Bến Thành,2.0,Quận 3,"Quận 3, TP. Hồ Chí Minh",Family/Large,Phòng Gia Đình,Double/Large,2 giường đôi lớn,969000,1900000,49.0,7.0,1.0,,1.1,0,0,Ưu Đãi Cuối Năm,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Phú Gia 464 NVL,0.0,Quận 7,"Quận 7, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn 4 Người,Double/Large,2 giường đôi lớn,643500,990000,35.0,7.0,30.0,,5.0,1,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),New Sun Hotel Phu Nhuan,3.0,Quận Phú,"Quận Phú Nhuận, TP. Hồ Chí Minh",Family/Large,Phòng Deluxe Gia đình,Double/Large,2 giường đôi lớn,894633,1335273,33.0,6.3,31.0,,2.5,0,0,No Deal,1,2,3,12/17/2025
