final_name,detail_url,_parse_status,ratingValue,reviewCount,price_min,price_max,price_avg,streetAddress,addressLocality,addressCountry,lat,lng,amenities
Khách Sạn - Nhà Hàng Phương Anh,https://www.tripadvisor.com.vn/Hotel_Review-g1753936-d7205425-Reviews-Khach_San_Nha_Hang_Phuong_Anh-Thai_Nguyen_Thai_Nguyen_Province.html,ok_jsonld,3.0,1.0,,,,"Tổ 4 phường Tân Lập , Thái Nguyên",,Việt Nam,0.0,0.0,
Eden Resort,https://www.tripadvisor.com.vn/Hotel_Review-g1184676-d1816359-Reviews-Eden_Resort-Duong_To_Phu_Quoc_Island_Kien_Giang_Province.html,ok_jsonld,3.5,754.0,,,,Ấp Cửa Lấp,,Việt Nam,0.0,0.0,
Khách sạn Hà Nội Phoenix,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d1060300-Reviews-Hanoi_Phoenix_Hotel-Hanoi.html,ok_jsonld,4.2,170.0,,,,43 Bat Su Street Cau Giay District,,Việt Nam,0.0,0.0,
Queen T&T Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293922-d19763537-Reviews-Queen_T_T_Hotel-Da_Lat_Lam_Dong_Province.html,ok_jsonld,2.9,7.0,421053.0,1657895.0,1039474.0,"239B Phan Dinh Phung, Đà Lạt",,Việt Nam,0.0,0.0,
Hanoi Happy Family Homestay,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d14969335-Reviews-Hanoi_Happy_Family_Homestay-Hanoi.html,ok_jsonld,3.4,5.0,,,,So 6 Ngo 35 Phan Dinh Phung,,Việt Nam,0.0,0.0,
Motel Hong Tam,https://www.tripadvisor.com.vn/Hotel_Review-g635529-d17619775-Reviews-Motel_Hong_Tam-Ha_Tien_Kien_Giang_Province.html,ok_jsonld,0.0,0.0,,,,"59 Cach Mang Thang 8 Khu Pho 3, Hà Tiên",,Việt Nam,0.0,0.0,
Hotel Hoa Binh,https://www.tripadvisor.com.vn/Hotel_Review-g298086-d12435437-Reviews-Hotel_Hoa_Binh-Phan_Thiet_Binh_Thuan_Province.html,ok_jsonld,0.0,0.0,289474.0,394737.0,342105.5,116 Lê Lợi,,Việt Nam,0.0,0.0,
Khách Sạn Phương Nam,https://www.tripadvisor.com.vn/Hotel_Review-g311304-d8333843-Reviews-Phuong_Nam_Hotel-Sapa_Lao_Cai_Province.html,ok_jsonld,3.6,224.0,421053.0,973684.0,697368.5,"33 Fansipan Road, Sapa",,Việt Nam,0.0,0.0,
Rung Duong Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g11955463-d9784884-Reviews-Rung_Duong_Hotel-Truong_Long_Hoa_Tra_Vinh_Province_Mekong_Delta.html,ok_jsonld,0.0,0.0,,,,"Ba Dong Beach Con Trung Hamlet, Trường Long Hòa",,Việt Nam,0.0,0.0,
Khách Sạn Sapa Capsule,https://www.tripadvisor.com.vn/Hotel_Review-g311304-d12257200-Reviews-Sapa_Capsule_Hotel-Sapa_Lao_Cai_Province.html,ok_jsonld,4.8,339.0,,,,"01A Sở Than, Sapa",,Việt Nam,0.0,0.0,
Chuon Chuon Villa - Venuestay,https://www.tripadvisor.com.vn/Hotel_Review-g2062765-d28234892-Reviews-Chuon_Chuon_Villa_Venuestay-Tam_Dao_Vinh_Phuc_Province.html,ok_jsonld,0.0,0.0,,,,"Tổ Dân Phố 1, Tam Đảo",,Việt Nam,0.0,0.0,
Grand Hotel Beijing,https://www.tripadvisor.com.vn/Hotel_Review-g294212-d302012-Reviews-Grand_Hotel_Beijing-Beijing.html,ok_jsonld,4.0,444.0,4131579.0,6763158.0,5447368.5,"No.35 East Chang'an Street, Dongcheng District, Bắc Kinh",,Việt Nam,0.0,0.0,
Khách Sạn Đông Kinh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2138874-Reviews-Dong_Kinh_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.0,12.0,500000.0,631579.0,565789.5,"102/4 - 106-108 Trần Tuấn Khải Phường 5, Quận 5, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Lotus Airport Hotel Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26369706-Reviews-Lotus_Airport_Hotel_Saigon-Ho_Chi_Minh_City.html,ok_jsonld,3.2,5.0,473684.0,894737.0,684210.5,"1D Bach Dang Phuong 2, Quan Tan Bình, TP.HCM, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Gic Land Apartment & Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13393882-Reviews-Gic_Land_Apartment_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.3,4.0,447368.0,657895.0,552631.5,"2/11 Hồng Hà Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Atlas Hotel & Apartments,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d14050921-Reviews-Atlas_Hotel_Apartments-Ho_Chi_Minh_City.html,ok_jsonld,5.0,1.0,394737.0,1210526.0,802631.5,"Hung Phuoc 4-43, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Sai Gon River Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13001188-Reviews-Sai_Gon_River_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.0,1.0,289474.0,526316.0,407895.0,"35/8, Street 19, Binh An Ward, District 2, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
A25 Hotel - 20 Bùi Thị Xuân,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12674186-Reviews-A25_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.2,6.0,1131579.0,1631579.0,1381579.0,"20 Bùi Thị Xuân Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
T78 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15596487-Reviews-T78_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.0,1.0,763158.0,1526316.0,1144737.0,"145 Lý Chính Thắng Phường 7, Quận 3, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
OYO 520 Friendly Homestay,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19614760-Reviews-OYO_520_Friendly_Homestay-Ho_Chi_Minh_City.html,ok_jsonld,3.5,2.0,368421.0,1368421.0,868421.0,"212/A70A, Nguyen Trai, Phuong Nguyen Cu Trinh, Quan 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Ciao Saigon 2 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26443675-Reviews-Ciao_Saigon_2_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.5,2.0,684211.0,1289474.0,986842.5,"30 Đống Đa Tan Binh, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Diamond Queen Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13364179-Reviews-Diamond_Queen_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,5.0,1.0,736842.0,973684.0,855263.0,"Khu Phố Hưng Phước 2 Tân Phong, Quận 7, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Nikko Apartments,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25394220-Reviews-Nikko_Apartments-Ho_Chi_Minh_City.html,ok_jsonld,4.0,1.0,842105.0,1157895.0,1000000.0,"194 Hà Huy Tập Khu Nam Thien 3, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Hoang Ha Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3210410-Reviews-Hoang_Ha_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.0,2.0,500000.0,736842.0,618421.0,"53-57 Trương Quốc Dung Phường 10, Quận Phú Nhuận, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Le Hang,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25294850-Reviews-Le_Hang-Ho_Chi_Minh_City.html,ok_jsonld,4.0,1.0,473684.0,815789.0,644736.5,"9 Nguyễn Văn Mại Phường 4, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Xuan Ngoc,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12707097-Reviews-Xuan_Ngoc-Ho_Chi_Minh_City.html,ok_jsonld,5.0,1.0,342105.0,447368.0,394736.5,"159 Vuon Lai, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Lavender Garden Saigon Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d4107159-Reviews-Lavender_Garden_Saigon_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.4,8.0,394737.0,447368.0,421052.5,"07, Street No.41, Ward 6 District 4 - Nha Rong Wharf / Saigon Port, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
U & Me Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3240061-Reviews-U_Me_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.0,2.0,447368.0,552632.0,500000.0,"27-29, 5b Street Trung Son Apartment, Binh Hung Town, Binh Chanh District, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Silk Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d16829759-Reviews-Silk_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.0,4.0,526316.0,657895.0,592105.5,"54/35 Bach Dang, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
The Waterfront Residence,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6835453-Reviews-The_Waterfront_Residence-Ho_Chi_Minh_City.html,ok_jsonld,5.0,1.0,2710526.0,5184211.0,3947368.5,"M124 Nguyen Luong Bang Street Saigon Exhibition & Convention Center, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Khách Sạn Liên Thành,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7367809-Reviews-Lien_Thanh_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.2,66.0,710526.0,1842105.0,1276315.5,"37 - 39 Lê Anh Xuân, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Khách Sạn Tuấn Long,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19819016-Reviews-Tuan_Long_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.0,1.0,342105.0,473684.0,407894.5,"487/14 Huỳnh Tấn Phát Quận 7, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Khách Sạn Đông Đô,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d4107164-Reviews-Dong_Do_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.2,11.0,710526.0,1052632.0,881579.0,"329-331 Nguyen Thai Binh, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Sakura Hostel Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7730275-Reviews-Sakura_Hostel_Saigon-Ho_Chi_Minh_City.html,ok_jsonld,3.2,35.0,315789.0,789474.0,552631.5,"39/26 Nguyen Trai Ben Thanh Ward, Dist 1, HCMC, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Khách Sạn CelesStar,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d16736990-Reviews-ND_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.0,1.0,578947.0,684211.0,631579.0,"28 Ấp Bắc, Phường 13, Quận Tân Bình, Thành Phố Hồ Chí Minh, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Quynh Anh Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12349537-Reviews-Quynh_Anh_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.0,1.0,315789.0,578947.0,447368.0,"No 54-56 Street 24A Binh Tan District, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Blue Diamond Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12224042-Reviews-Blue_Diamond_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.5,2.0,578947.0,868421.0,723684.0,"B116 Bach Dang Ward 2, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Hanh Phuc Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12514260-Reviews-Hanh_Phuc_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.0,1.0,473684.0,947368.0,710526.0,"265 Nguyen Trai District 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Saigon Corner House 2,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13847273-Reviews-Saigon_Corner_House_2-Ho_Chi_Minh_City.html,ok_jsonld,3.5,2.0,526316.0,736842.0,631579.0,"18B/80/15 Nguyễn Thị Minh Khai St., Phường 5, Quận 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Binh An Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3240217-Reviews-Binh_An_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,2.8,5.0,552632.0,973684.0,763158.0,"96-98, Đường 20 P.Bình An, Quận 2, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
The River Park Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d24020430-Reviews-The_River_Park_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,0.0,0.0,763158.0,1526316.0,1144737.0,"101-103 Phạm Thái Bường St, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Super Candle Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d4353934-Reviews-Super_Candle_Hotel-Hanoi.html,ok_jsonld,4.3,200.0,1131579.0,7263158.0,4197368.5,287-301 Doi Can Street,,Việt Nam,0.0,0.0,
Minh Phu Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g303946-d10796413-Reviews-Minh_Phu_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,ok_jsonld,0.0,0.0,,,,"I32 Bau Sen 2, A Chau Area, Vũng Tàu",,Việt Nam,0.0,0.0,
"18 lê văn tám, phường 10, TP đà lạt",https://www.tripadvisor.com.vn/Hotel_Review-g293922-d24068595-Reviews-18_le_van_tam_phu_ng_10_TP_da_l_t-Da_Lat_Lam_Dong_Province.html,ok_jsonld,0.0,0.0,,,,"18 lê văn tám, Đà Lạt",,Việt Nam,0.0,0.0,
Huy Hoang 2 Guesthouse,https://www.tripadvisor.com.vn/Hotel_Review-g293922-d17521205-Reviews-Huy_Hoang_2_Guesthouse-Da_Lat_Lam_Dong_Province.html,ok_jsonld,0.0,0.0,315789.0,447368.0,381578.5,"Lo C6, KQH Mac Dinh Chi, Duong Mac Dinh Chi, Đà Lạt",,Việt Nam,0.0,0.0,
Regal Hongkong Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g294217-d302174-Reviews-Regal_Hongkong_Hotel-Hong_Kong.html,ok_jsonld,4.0,2292.0,2868421.0,9184211.0,6026316.0,"No.88 Yee Wo Street, Causeway Bay",,Việt Nam,0.0,0.0,
Golden Sail Hotel & Restaurant,https://www.tripadvisor.com.vn/Hotel_Review-g298086-d3195240-Reviews-Golden_Sail_Hotel_Restaurant-Phan_Thiet_Binh_Thuan_Province.html,ok_jsonld,1.7,15.0,,,,"114 Huynh Thuc Khang Street, Mui Ne",,Việt Nam,0.0,0.0,
Hanoi Luggage Store - Good Price,https://www.tripadvisor.com.vn/Hotel_Review-g27501570-d606942-Reviews-Little_Hanoi_Hostel-Hoan_Kiem_Hanoi.html,ok_jsonld,4.5,706.0,1473684.0,2526316.0,2000000.0,"No 10 Hàng Thùng Ly Thai To, Hoan Kiem",,Việt Nam,0.0,0.0,
Soc Village Wellness & Retreat,https://www.tripadvisor.com.vn/Hotel_Review-g20985614-d33119062-Reviews-Soc_Village_Wellness_Retreat-Soc_Son.html,ok_jsonld,0.0,0.0,1684211.0,2289474.0,1986842.5,"Đồng Lai Soc Village, Soc Son",,Việt Nam,0.0,0.0,
The Cosy Inn Hanoi Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d26358860-Reviews-The_Cosy_Inn_Hanoi_Hotel-Hanoi.html,ok_jsonld,4.7,20.0,868421.0,1763158.0,1315789.5,"No.22 Lane 22 Luong Ngoc Quyen Street Hang Buom Ward , Hoan Kiem District",,Việt Nam,0.0,0.0,
The Lake View Toya Nonokaze Resort,https://www.tripadvisor.com.vn/Hotel_Review-g670061-d3523594-Reviews-The_Lake_View_Toya_Nonokaze_Resort-Toyako_cho_Abuta_gun_Hokkaido.html,ok_jsonld,4.3,1045.0,8078947.0,18421052.0,13249999.5,"29-1 Toyako Onsen, Toyako-cho, Hokkaido",,Việt Nam,0.0,0.0,
Khach San Sammy,https://www.tripadvisor.com.vn/Hotel_Review-g635529-d20878780-Reviews-Sammy_Hotel-Ha_Tien_Kien_Giang_Province.html,ok_jsonld,0.0,0.0,,,,"53 Nguyen Phuc Chu Khu Pho 1, Hà Tiên",,Việt Nam,0.0,0.0,
Dylan Hotel Da Nang,https://www.tripadvisor.com.vn/Hotel_Review-g298085-d12442254-Reviews-Dylan_Hotel_Da_Nang-Da_Nang.html,ok_jsonld,4.6,127.0,289474.0,789474.0,539474.0,"95, 93 Hà Bổng, Phước Mỹ, Sơn Trà",,Việt Nam,0.0,0.0,
Cui Coffee & Homestay,https://www.tripadvisor.com.vn/Hotel_Review-g303942-d14031262-Reviews-Cui_Coffee_Homestay-Can_Tho_Mekong_Delta.html,ok_jsonld,4.5,2.0,,,,"95/1A Mậu Thân P. Xuân Khánh, Q. Ninh Kiều, Cần Thơ",,Việt Nam,0.0,0.0,
Binh Minh Riverside Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g4355220-d19863844-Reviews-Binh_Minh_Riverside_Hotel-Thai_Binh_Thai_Binh_Province.html,ok_jsonld,0.0,0.0,289474.0,289474.0,289474.0,"Tổ 13, Phường Hoàng Diệu, Thái Bình",,Việt Nam,0.0,0.0,
Ngoc Lan Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1226006-Reviews-Ngoc_Lan_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.1,17.0,421053.0,815789.0,618421.0,"293 Ly Thuong Kiet St., Dist.11, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Minh Như Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d9985885-Reviews-Minh_Nhu_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.0,1.0,263158.0,4868421.0,2565789.5,"56 Đồng Xoài, Phường 13, Quận Tân Bình, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
The Passion Airport Hotel Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d28648699-Reviews-The_Passion_Airport_Hotel_Apartment-Ho_Chi_Minh_City.html,ok_jsonld,3.0,1.0,421053.0,736842.0,578947.5,"60/24 Yên Thế Phường 2, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Red Sun Sài Gòn Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25887212-Reviews-Red_Sun_Airport_Saigon_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.0,1.0,368421.0,500000.0,434210.5,"8-9 Trần Quốc Hoàn Phường 4, Tân Bình, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Bat Dat Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1194147-Reviews-Bat_Dat_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.1,20.0,710526.0,921053.0,815789.5,"244 238, Tran Hung Dao Street, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Sunrise Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12271768-Reviews-Sunrise_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.0,2.0,289474.0,1184211.0,736842.5,"63 Dường Số 7, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Saigon Garden Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1587083-Reviews-Saigon_Garden_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.3,6.0,552632.0,1368421.0,960526.5,"781/D1 Le Hong Phong Ward 12, District 10, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Hoa Mai Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3222674-Reviews-Hoa_Mai_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.0,1.0,368421.0,526316.0,447368.5,"725 723, Le Hong Phong Street District 10, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
The Lumiere Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21106767-Reviews-The_Lumiere_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.0,1.0,394737.0,631579.0,513158.0,"9, Le Van Huan Ward 13, Tan Binh District, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Minh Tam Hotel and Spa,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d11890001-Reviews-Minh_Tam_Hotel_and_Spa-Ho_Chi_Minh_City.html,ok_jsonld,3.1,9.0,473684.0,789474.0,631579.0,"278-280 Cong Hoa Street Ward 13, Tan Binh, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Ky Hoa Guest House,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7381179-Reviews-Ky_Hoa_Guest_House-Ho_Chi_Minh_City.html,ok_jsonld,3.5,2.0,736842.0,815789.0,776315.5,"781d8 Le Hong Phong, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
A25 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2346819-Reviews-A25_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.1,14.0,1105263.0,2052632.0,1578947.5,"274-276 De Tham St District 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Nha Khach Quoc Hoi Ho Chi Minh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2140284-Reviews-Nha_Khach_Quoc_Hoi_Ho_Chi_Minh-Ho_Chi_Minh_City.html,ok_jsonld,3.3,13.0,868421.0,1947368.0,1407894.5,"165 Nam Kỳ Khởi Nghĩa, 7, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Bonita Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d11958170-Reviews-Bonita_Boutique_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.5,2.0,315789.0,368421.0,342105.0,"88B Hung Vuong Street, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Ngoc Tung Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3794336-Reviews-Ngoc_Tung_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.2,36.0,289474.0,868421.0,578947.5,"361 Tran Xuan Soan District 7, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Acorn Saigon Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25432330-Reviews-Acorn_Saigon_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.3,3.0,315789.0,526316.0,421052.5,"40/23 Bùi Viện Pham Ngu Lao, District 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Mai Hotel Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3208820-Reviews-Mai_Hotel_Saigon-Ho_Chi_Minh_City.html,ok_jsonld,4.0,1.0,526316.0,684211.0,605263.5,"212b/23e Nguyen Trai Street, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Pavilion Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7262398-Reviews-Pavilion_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.1,17.0,473684.0,1657895.0,1065789.5,"43 Le Anh Xuan District 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Nhà đô thị Sài Gòn 2,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12678432-Reviews-Urban_House_Saigon_2-Ho_Chi_Minh_City.html,ok_jsonld,3.0,2.0,289474.0,3500000.0,1894737.0,"37/7 Đoàn Như Hài Phường 1, Quận 4, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
An Binh 2 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2262160-Reviews-An_Binh_2_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.0,3.0,263158.0,657895.0,460526.5,"130A Ong Ich Khiem St Dist 11, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Phan Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27981169-Reviews-Phan_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.0,2.0,447368.0,1000000.0,723684.0,"185/6 Phạm Ngũ Lão, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Tan Thu Do 2 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13157065-Reviews-Tan_Thu_Do_2_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.0,1.0,500000.0,710526.0,605263.0,"97A Nguyen Duy Duong Ward 9 District 5, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Dancentre Airport Stays - Havana Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33217111-Reviews-Dancentre_Airport_Stays_Havana_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.0,1.0,526316.0,1394737.0,960526.5,"25|17, Cửu Long, Phường 2, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Cozy Midnight Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26937036-Reviews-Cozy_Midnight_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.0,1.0,2131579.0,3684211.0,2907895.0,"145 - 147 Lý Tự Trọng Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Khách Sạn Hoàng Quân,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17563290-Reviews-Hoang_Quan_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.0,1.0,447368.0,447368.0,447368.0,"66-68-70 Thạch Lam, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Thu Ha Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6840444-Reviews-Thu_Ha_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.0,1.0,447368.0,605263.0,526315.5,"38 Hau Giang Street Ward 4, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Thien Phu 2 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d11966144-Reviews-Thien_Phu_2_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.0,1.0,263158.0,605263.0,434210.5,"78 Đường Phan Huy Ích, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Trân Châu Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3208565-Reviews-Tran_Chau_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.0,1.0,500000.0,605263.0,552631.5,"82 Nguyễn Tat Thanh Street Ward 12, Dist 4, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
Sabina Hotel & Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17789414-Reviews-Sabina_Hotel_Apartment-Ho_Chi_Minh_City.html,ok_jsonld,3.0,1.0,1315789.0,1868421.0,1592105.0,"47-49-51 Lê Văn Thiêm Phường Tân Phong , Quận 7, Thành phố Hồ Chí Minh",,Việt Nam,0.0,0.0,
