hotel_name,hotel_url,rating,reviews,price_vnd
Kim Yen Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2038128-Reviews-Kim_Yen_Hotel-Ho_Chi_Minh_City.html,,19,
Spring Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15484970-Reviews-Spring_Hotel-Ho_Chi_Minh_City.html,,5,
The Hub Hotel - Airport,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33114912-Reviews-The_Hub_Hotel_Airport-Ho_Chi_Minh_City.html,,1,
Quán Cashew,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d34060118-Reviews-Cashew_Inn-Ho_Chi_Minh_City.html,,1,
Khách Sạn Gia Thành,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d28264759-Reviews-Khach_S_n_Gia_Thanh-Ho_Chi_Minh_City.html,,1,
Cashew inn,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d34061258-Reviews-Cashew_inn-Ho_Chi_Minh_City.html,,1,
Khách Sạn Yenminh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33078021-Reviews-Yen_Minh_Resthouse-Ho_Chi_Minh_City.html,,1,
Am Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33423614-Reviews-Am_Boutique_Hotel-Ho_Chi_Minh_City.html,,1,
Golden Sun Apartment & Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33107774-Reviews-Golden_Sun_Apartment_Hotel-Ho_Chi_Minh_City.html,,1,
Cherry Blossom Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33278829-Reviews-Cherry_Blossom_Boutique_Hotel-Ho_Chi_Minh_City.html,,1,
Raffles Hotel Le Royal,https://www.tripadvisor.com.vn/Hotel_Review-g293940-d301595-Reviews-Raffles_Hotel_Le_Royal-Phnom_Penh.html,,,
Beryl Charm Hotel and Spa,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d3220093-Reviews-Beryl_Charm_Hotel_and_Spa-Hanoi.html,,,
Hometown Danang Riverside Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g298085-d26367991-Reviews-Hometown_Danang_Riverside_Hotel-Da_Nang.html,,,
Isla Bella Beach Resort,https://www.tripadvisor.com.vn/Hotel_Review-g34347-d15018576-Reviews-Isla_Bella_Beach_Resort-Marathon_Florida_Keys_Florida.html,,,
Dusit Thani Pattaya,https://www.tripadvisor.com.vn/Hotel_Review-g293919-d301355-Reviews-Dusit_Thani_Pattaya-Pattaya_Chonburi_Province.html,,,
Tianmei Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g298555-d1402420-Reviews-Tianmei_Hotel-Guangzhou_Guangdong.html,,,
Soan Villa - Sealink Mũi Né,https://www.tripadvisor.com.vn/Hotel_Review-g298086-d27734102-Reviews-Soan_Villa_Sealink_Mui_Ne-Phan_Thiet_Binh_Thuan_Province.html,,,
Phúc Thảo Villa,https://www.tripadvisor.com.vn/Hotel_Review-g298082-d7735533-Reviews-Phuc_Thao_Villa-Hoi_An_Quang_Nam_Province.html,,,
Quiri Hostel Ha Giang,https://www.tripadvisor.com.vn/Hotel_Review-g1544599-d26335605-Reviews-Quiri_Hostel_Ha_Giang-Ha_Giang_Ha_Giang_Province.html,,,
Khách sạn Galaxy,https://www.tripadvisor.com.vn/Hotel_Review-g1184679-d7695050-Reviews-Galaxy_Hotel_Phu_Quoc-Duong_Dong_Phu_Quoc_Island_Kien_Giang_Province.html,,,
Anh's Homestay,https://www.tripadvisor.com.vn/Hotel_Review-g293926-d17563213-Reviews-Anh_s_Homestay-Hue_Thua_Thien_Hue_Province.html,,,
The Shine Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g303944-d21370211-Reviews-The_Shine_Hotel-Hai_Phong.html,,,
SAM Quảng Bình Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g659924-d23365248-Reviews-SAM_Qu_ng_Binh_Hotel-Dong_Hoi_Quang_Binh_Province.html,,,
Kitahiroshima Classe Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g788311-d1120227-Reviews-Kitahiroshima_Classe_Hotel-Kitahiroshima_Hokkaido.html,,,
Cosy hotel,https://www.tripadvisor.com.vn/Hotel_Review-g1490567-d17376186-Reviews-Cosy_hotel-Son_La_Son_La_Province.html,,,
M Village Living Le Van Sy,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26506930-Reviews-M_Village_Living_Le_Van_Sy-Ho_Chi_Minh_City.html,,1,
Nam Hy1 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2462355-Reviews-Nam_Hy1_Hotel-Ho_Chi_Minh_City.html,,8,
BLESSED Hotel & Bistro,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20395843-Reviews-BLESSED_Hotel_Bistro-Ho_Chi_Minh_City.html,,1,
Galaxy Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d23991359-Reviews-Galaxy_Hotel-Ho_Chi_Minh_City.html,,1,
Ly Ly Hotel 2,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d32702055-Reviews-Ly_Ly_Hotel_2-Ho_Chi_Minh_City.html,,1,
A25 Hotel - 274 Đề Thám,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d9705375-Reviews-A25_Hotel_274_D_Tham-Ho_Chi_Minh_City.html,,,
Khách Sạn Sân Bay Havana,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d18939876-Reviews-Collection_O_Havana_Airport_Hotel-Ho_Chi_Minh_City.html,,3,
Mother's Home,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d28143493-Reviews-Mother_s_Home-Ho_Chi_Minh_City.html,,1,
Tuong VI Corner Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21342897-Reviews-Tuong_VI_Corner_Hotel-Ho_Chi_Minh_City.html,,1,
Khách sạn Anh Kim,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d558117-Reviews-Anh_Kim_Hotel-Ho_Chi_Minh_City.html,,13,
Gemini Saigon Center,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17783585-Reviews-Gemini_Saigon_Center-Ho_Chi_Minh_City.html,,65,
Cactusland Hotel & Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20913736-Reviews-Cactusland_Hotel_Apartment-Ho_Chi_Minh_City.html,,1,
Spring Hung Anh Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13956131-Reviews-Spring_Hung_Anh_Hotel-Ho_Chi_Minh_City.html,,1,
Minh Hoang Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12364558-Reviews-Minh_Hoang_Hotel-Ho_Chi_Minh_City.html,,6,
Bandlive Backpacker Hostel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33109189-Reviews-Bandlive_Backpacker_Hostel-Ho_Chi_Minh_City.html,,1,
The Crest Residence Luxury by Metropole,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d32873785-Reviews-The_Crest_Residence_Luxury_by_Metropole-Ho_Chi_Minh_City.html,,1,
The Royal Hotel & Apartment - Phú Mỹ Hưng,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20145284-Reviews-The_Royal_Hotel_Apartment_Phu_My_Hung-Ho_Chi_Minh_City.html,,1,
The Writeriana De Lumière,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33007005-Reviews-The_Writeriana_De_Lumiere-Ho_Chi_Minh_City.html,,1,
Song Hung 1 Luxury Hotel & Apartments,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6725656-Reviews-Song_Hung_1_Luxury_Hotel_Apartments-Ho_Chi_Minh_City.html,,7,
Phuong Thuy Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3357852-Reviews-Phuong_Thuy_Hotel-Ho_Chi_Minh_City.html,,3,
Truong Giang Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d4843466-Reviews-Truong_Giang_Hotel-Ho_Chi_Minh_City.html,,7,
SQ Thao Dien,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26730417-Reviews-SQ_Thao_Dien-Ho_Chi_Minh_City.html,,1,
Saigon Gạo Hostel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20106423-Reviews-Saigon_G_o_Hostel-Ho_Chi_Minh_City.html,,2,
Sabina Boutique Hotel 3,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26443741-Reviews-Sabina_Boutique_Hotel_3-Ho_Chi_Minh_City.html,,1,
Lila Hotel & Serviced Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17439235-Reviews-Lila_Hotel_Serviced_Apartment-Ho_Chi_Minh_City.html,,2,
The Arrivals Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25574899-Reviews-The_Arrivals_Hotel-Ho_Chi_Minh_City.html,,1,
Cam Ly Apart-hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3794565-Reviews-Cam_Ly_Apart_hotel-Ho_Chi_Minh_City.html,,9,
Mai Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21126330-Reviews-Mai_Hotel-Ho_Chi_Minh_City.html,,1,
Lam Sơn Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d14990934-Reviews-Lam_Son_Hotel-Ho_Chi_Minh_City.html,,0,
Diamond Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26158286-Reviews-Diamond_Boutique_Hotel-Ho_Chi_Minh_City.html,,0,
Hotel Dior,https://www.tripadvisor.com.vn/Hotel_Review-g304072-d1813673-Reviews-Hotel_Dior-Saint_Louis_Saint_Louis_Region.html,,,
Ocean View Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293928-d12826157-Reviews-Ocean_View_Hotel-Nha_Trang_Khanh_Hoa_Province.html,,,
Khách sạn Suite De Ville,https://www.tripadvisor.com.vn/Hotel_Review-g298085-d6585545-Reviews-Suite_De_Ville_Da_Nang_Beach-Da_Nang.html,,,
Bai Huong Cu Lao Cham Homestay,https://www.tripadvisor.com.vn/Hotel_Review-g6653074-d8846685-Reviews-Bai_Huong_Cu_Lao_Cham_Homestay-Cham_Island_Quang_Nam_Province.html,,,
Heng Heng Hotel 2,https://www.tripadvisor.com.vn/Hotel_Review-g729351-d7381823-Reviews-Heng_Heng_Hotel_2-Kratie_Kratie_Province.html,,,
Khách sạn Hải Âu,https://www.tripadvisor.com.vn/Hotel_Review-g303946-d7240689-Reviews-Hai_Au_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,
Low-Key Hideaway,https://www.tripadvisor.com.vn/Hotel_Review-g34126-d1625207-Reviews-Low_Key_Hideaway-Cedar_Key_Florida.html,,,
Vườn Đom Đóm,https://www.tripadvisor.com.vn/Hotel_Review-g293922-d17853624-Reviews-Vuon_Dom_Dom-Da_Lat_Lam_Dong_Province.html,,,
An Nguyen - Hotel & Serviced Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d26194245-Reviews-An_Nguyen_Hotel_Serviced_Apartment-Hanoi.html,,,
Flamingo Cat Ba Resorts,https://www.tripadvisor.com.vn/Hotel_Review-g26785533-d5823617-Reviews-Flamingo_Cat_Ba_Resorts-Cat_Ba_Town_Cat_Ba_Hai_Phong.html,,,
Emeralda Resort Tam Coc,https://www.tripadvisor.com.vn/Hotel_Review-g12866457-d26453044-Reviews-Emeralda_Resort_Tam_Coc-Ninh_Hai_Hoa_Lu_District_Ninh_Binh_Province.html,,,
Cherry Hotel Ben Luc,https://www.tripadvisor.com.vn/Hotel_Review-g12600596-d13834431-Reviews-Cherry_Hotel_Ben_Luc-Ben_Luc_Long_An_Province_Mekong_Delta.html,,,
Buffalo Home and Chill Bar,https://www.tripadvisor.com.vn/Hotel_Review-g659924-d6649111-Reviews-Buffalo_Home_and_Chill_Bar-Dong_Hoi_Quang_Binh_Province.html,,,
Linh Phuong 8 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g303942-d26948312-Reviews-Linh_Phuong_8_Hotel-Can_Tho_Mekong_Delta.html,,,
M Village Hotel Nguyen Kiem,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27654211-Reviews-M_Village_Hotel_Nguyen_Kiem-Ho_Chi_Minh_City.html,,1,
A25 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26445270-Reviews-A25_Hotel-Ho_Chi_Minh_City.html,,1,
Khách sạn Victory,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1165174-Reviews-Victory_Hotel-Ho_Chi_Minh_City.html,,350,
The Rice 191 Bui Vien Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d32768512-Reviews-The_Rice_191_Bui_Vien_Hotel-Ho_Chi_Minh_City.html,,8,
Dong Khanh Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d309883-Reviews-Dong_Khanh_Hotel-Ho_Chi_Minh_City.html,,30,
A25 Hotel - 06 Trương Định,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19844431-Reviews-A25_Hotel_06_Truong_D_nh-Ho_Chi_Minh_City.html,,,
Thanh Tai Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12449327-Reviews-Thanh_Tai_Hotel-Ho_Chi_Minh_City.html,,4,
A25 Hotel 180-184 Nguyen Trai,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12831854-Reviews-A25_Hotel_180_184_Nguyen_Trai-Ho_Chi_Minh_City.html,,3,
KAS Eliana Luxury Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33931754-Reviews-KAS_Eliana_Luxury_Hotel-Ho_Chi_Minh_City.html,,3,
Lucky Star Hotel 146 Nguyen Trai,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d16470913-Reviews-Lucky_Star_Hotel_146_Nguyen_Trai-Ho_Chi_Minh_City.html,,2,
Camelia 108 Le Lai Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26219535-Reviews-Camelia_108_Le_Lai_Hotel-Ho_Chi_Minh_City.html,,2,
Khách sạn Hoàng Long,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3793993-Reviews-Royal_Dragon_Boutique_Hotel-Ho_Chi_Minh_City.html,,10,
Happy Life Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d5508712-Reviews-Happy_Life_Hotel-Ho_Chi_Minh_City.html,,55,
Lyly's House,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d23376367-Reviews-Lyly_s_House-Ho_Chi_Minh_City.html,,1,
Vietnam Golf - Lake View Villas,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6589533-Reviews-Vietnam_Golf_Lake_View_Villas-Ho_Chi_Minh_City.html,,5,
Boutique Garden Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d23161067-Reviews-Boutique_Garden_Hotel-Ho_Chi_Minh_City.html,,1,
Nui Thanh Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3221450-Reviews-Nui_Thanh_Hotel-Ho_Chi_Minh_City.html,,5,
Nina Home,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d22844387-Reviews-Nina_Home-Ho_Chi_Minh_City.html,,1,
Laca Hostel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26697729-Reviews-Laca_Hostel-Ho_Chi_Minh_City.html,,1,
Swan Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d23341429-Reviews-Swan_Hotel-Ho_Chi_Minh_City.html,,1,
Ace Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3795270-Reviews-Ace_Hotel-Ho_Chi_Minh_City.html,,70,
Diamond Boutique,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26093483-Reviews-Diamond_Boutique-Ho_Chi_Minh_City.html,,1,
Kim Dung,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d9697085-Reviews-Kim_Dung-Ho_Chi_Minh_City.html,,12,
Khách Sạn Hồng Tâm,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27453375-Reviews-Khach_S_n_H_ng_Tam-Ho_Chi_Minh_City.html,,3,
Quang Hoa Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6969654-Reviews-Quang_Hoa_Hotel-Ho_Chi_Minh_City.html,,5,
Thanh An Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7384472-Reviews-Thanh_An_Hotel-Ho_Chi_Minh_City.html,,6,
Yen Nam Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7996784-Reviews-Yen_Nam_Hotel-Ho_Chi_Minh_City.html,,15,
Cozi 5 Hotel And Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d23744172-Reviews-Cozi_5_Hotel_And_Apartment-Ho_Chi_Minh_City.html,,1,
Sunshine Guesthouse,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2052416-Reviews-Sunshine_Guesthouse-Ho_Chi_Minh_City.html,,4,
Melinda Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12336548-Reviews-Melinda_Hotel-Ho_Chi_Minh_City.html,,4,
Khu Nghi Duong Hong Thanh,https://www.tripadvisor.com.vn/Hotel_Review-g303946-d17631612-Reviews-Khu_Nghi_Duong_Hong_Thanh-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,
Ninila Fruit Farm Bungalow,https://www.tripadvisor.com.vn/Hotel_Review-g1184679-d7986707-Reviews-Ninila_Fruit_Farm_Bungalow-Duong_Dong_Phu_Quoc_Island_Kien_Giang_Province.html,,,
Nho Hotel Rach Gia,https://www.tripadvisor.com.vn/Hotel_Review-g469419-d20372428-Reviews-Nho_Hotel_Rach_Gia-Rach_Gia_Kien_Giang_Province.html,,,
Ritz Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d8000292-Reviews-Ritz_Boutique_Hotel-Hanoi.html,,,
Lakeside Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g14776299-d14916579-Reviews-Lakeside_Hotel-Ha_Long_City_H_Long_Bay_Quang_Ninh_Province.html,,,
Le Beryl Hanoi Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d16829972-Reviews-Le_Beryl_Hanoi_Hotel-Hanoi.html,,,
Kim Ngan Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g670918-d17522262-Reviews-Kim_Ngan_Hotel-Buon_Ma_Thuot_Dak_Lak_Province.html,,,
Maison Vy Hotel & Spa,https://www.tripadvisor.com.vn/Hotel_Review-g298082-d451132-Reviews-Maison_Vy_Hotel_Spa-Hoi_An_Quang_Nam_Province.html,,,
Hoang Mai Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g651661-d21507652-Reviews-Hoang_Mai_Hotel-Quang_Ngai_Quang_Ngai_Province.html,,,
Huy Hoang Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g12917412-d26264517-Reviews-Huy_Hoang_Hotel-Nam_Du_Island_Kien_Giang_Province.html,,,
Vinpearl Wonderworld Phu Quoc,https://www.tripadvisor.com.vn/Hotel_Review-g12666019-d15688764-Reviews-Vinpearl_Wonderworld_Phu_Quoc-Ganh_Dau_Phu_Quoc_Island_Kien_Giang_Province.html,,,
Gold Star Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293922-d8700950-Reviews-Gold_Star_Hotel-Da_Lat_Lam_Dong_Province.html,,,
YouU Hostel,https://www.tripadvisor.com.vn/Hotel_Review-g303770-d1201823-Reviews-YouU_Hostel-Jiuzhaigou_County_Ngawa_Tibetan_and_Qiang_Autonomous_Prefecture_Sichuan.html,,,
Khu du lịch sinh thái Bản Hồ,https://www.tripadvisor.com.vn/Hotel_Review-g1544599-d20989969-Reviews-Eco_Nature_Village_Ban_Ho_Ha_Giang-Ha_Giang_Ha_Giang_Province.html,,,
Pu Luong Riverside Lodge,https://www.tripadvisor.com.vn/Hotel_Review-g21380677-d21200441-Reviews-Pu_Luong_Riverside_Lodge-Co_Lung_Thanh_Hoa_Province.html,,,
M Village Living Cuu Long,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26528753-Reviews-M_Village_Living_Cuu_Long-Ho_Chi_Minh_City.html,,1,
M Village Living Cach Mang Thang 8,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27160600-Reviews-M_Village_Living_Cach_Mang_Thang_8-Ho_Chi_Minh_City.html,,2,
Express By M Village Vo Van Kiet,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d28130005-Reviews-Express_By_M_Village_Vo_Van_Kiet-Ho_Chi_Minh_City.html,,3,
Mihn Suites Ben Thanh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d28616994-Reviews-Mihn_Suites_Ben_Thanh-Ho_Chi_Minh_City.html,,1,
A25 Hotel - 25 Trương Định,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19141053-Reviews-A25_Hotel_25_Truong_D_nh-Ho_Chi_Minh_City.html,,,
Trung Mai Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3229358-Reviews-Trung_Mai_Hotel-Ho_Chi_Minh_City.html,,8,
A&Em 179 Lý Tự Trọng,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1838671-Reviews-A_Em_179_Ly_Tu_Trong-Ho_Chi_Minh_City.html,,52,
RedDoorz Plus Near E-Town 2,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19450771-Reviews-RedDoorz_Plus_Near_E_Town_2-Ho_Chi_Minh_City.html,,2,
The Gioi Moi Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7099566-Reviews-The_Gioi_Moi_Hotel-Ho_Chi_Minh_City.html,,3,
Rosa May Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33111179-Reviews-Rosa_May_Hotel-Ho_Chi_Minh_City.html,,1,
Express by M Village Nguyen The Loc,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33761467-Reviews-Express_by_M_Village_Nguyen_The_Loc-Ho_Chi_Minh_City.html,,1,
Republic Tan Son Nhat Airport Luxury,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33682942-Reviews-Republic_Tan_Son_Nhat_Airport_Luxury-Ho_Chi_Minh_City.html,,1,
Victory Sai Gon Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33119195-Reviews-Victory_Sai_Gon_Hotel-Ho_Chi_Minh_City.html,,1,
Villas 67 Hotel Apartments,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d11963269-Reviews-Villas_67_Hotel_Apartments-Ho_Chi_Minh_City.html,,5,
Dragon Palace II Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7391947-Reviews-Dragon_Palace_II_Hotel-Ho_Chi_Minh_City.html,,193,
Hoang Thanh Thuy 1 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3240226-Reviews-Hoang_Thanh_Thuy_1_Hotel-Ho_Chi_Minh_City.html,,9,
Green Cocoon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21301776-Reviews-Green_Cocoon-Ho_Chi_Minh_City.html,,1,
RedDoorz Love Hotel Tran Binh Trong Binh Thanh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15580032-Reviews-RedDoorz_Love_Hotel_Tran_Binh_Trong_Binh_Thanh-Ho_Chi_Minh_City.html,,1,
Hotel Tyna,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d4695754-Reviews-Hotel_Tyna-Ho_Chi_Minh_City.html,,3,
Thanh Tuyen Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20100380-Reviews-Thanh_Tuyen_Hotel-Ho_Chi_Minh_City.html,,1,
Wah Fu Palace,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27800311-Reviews-Wah_Fu_Palace-Ho_Chi_Minh_City.html,,1,
Me Gustas Downtown Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d10332940-Reviews-Me_Gustas_Downtown_Hotel-Ho_Chi_Minh_City.html,,98,
Galaxy Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d5281660-Reviews-Galaxy_Hotel-Ho_Chi_Minh_City.html,,2,
Sunny Hotel and Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d11435867-Reviews-Sunny_Hotel_and_Apartment-Ho_Chi_Minh_City.html,,1,
Khách Sạn Mộc Lan 4,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15125080-Reviews-Moc_Lan_4_Hotel-Ho_Chi_Minh_City.html,,1,
Khách sạn Nhật Bình,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6856946-Reviews-Nhat_Binh_Hotel-Ho_Chi_Minh_City.html,,1,
The AN Homestay,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15221793-Reviews-The_AN_Homestay-Ho_Chi_Minh_City.html,,2,
165 Guesthouse,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3310759-Reviews-165_Guesthouse-Ho_Chi_Minh_City.html,,12,
Hoang Thanh Thuy Hotel 2,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21513091-Reviews-Hoang_Thanh_Thuy_Hotel_2-Ho_Chi_Minh_City.html,,1,
"Four Seasons Hotel George V, Paris",https://www.tripadvisor.com.vn/Hotel_Review-g187147-d188975-Reviews-Four_Seasons_Hotel_George_V_Paris-Paris_Ile_de_France.html,,,
Huynh Nhu 2 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g1568668-d12696642-Reviews-Huynh_Nhu_2_Hotel-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,,,
ALa Home,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d26198035-Reviews-ALa_Home-Hanoi.html,,,
Khách Sạn - Nhà Hàng Phương Anh,https://www.tripadvisor.com.vn/Hotel_Review-g1753936-d7205425-Reviews-Khach_San_Nha_Hang_Phuong_Anh-Thai_Nguyen_Thai_Nguyen_Province.html,,,
Eden Resort,https://www.tripadvisor.com.vn/Hotel_Review-g1184676-d1816359-Reviews-Eden_Resort-Duong_To_Phu_Quoc_Island_Kien_Giang_Province.html,,,
Khách sạn Hà Nội Phoenix,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d1060300-Reviews-Hanoi_Phoenix_Hotel-Hanoi.html,,,
Queen T&T Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293922-d19763537-Reviews-Queen_T_T_Hotel-Da_Lat_Lam_Dong_Province.html,,,
Hanoi Happy Family Homestay,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d14969335-Reviews-Hanoi_Happy_Family_Homestay-Hanoi.html,,,
Motel Hong Tam,https://www.tripadvisor.com.vn/Hotel_Review-g635529-d17619775-Reviews-Motel_Hong_Tam-Ha_Tien_Kien_Giang_Province.html,,,
Hotel Hoa Binh,https://www.tripadvisor.com.vn/Hotel_Review-g298086-d12435437-Reviews-Hotel_Hoa_Binh-Phan_Thiet_Binh_Thuan_Province.html,,,
Khách Sạn Phương Nam,https://www.tripadvisor.com.vn/Hotel_Review-g311304-d8333843-Reviews-Phuong_Nam_Hotel-Sapa_Lao_Cai_Province.html,,,
Rung Duong Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g11955463-d9784884-Reviews-Rung_Duong_Hotel-Truong_Long_Hoa_Tra_Vinh_Province_Mekong_Delta.html,,,
Khách Sạn Sapa Capsule,https://www.tripadvisor.com.vn/Hotel_Review-g311304-d12257200-Reviews-Sapa_Capsule_Hotel-Sapa_Lao_Cai_Province.html,,,
Chuon Chuon Villa - Venuestay,https://www.tripadvisor.com.vn/Hotel_Review-g2062765-d28234892-Reviews-Chuon_Chuon_Villa_Venuestay-Tam_Dao_Vinh_Phuc_Province.html,,,
