hotelId,hotelName,star,starType,categoryName,categoryId,cityId,cityName,address,positionDesc,latitude,longitude,commentScore,commentDescription,commenterNumber,fullRating,cleanlinessScore,facilitiesScore,locationScore,serviceScore,imageUrl,imageUrls,buttonContent,minPrice,avgPrice,maxPrice,displayPrices,roomNames,checkInDates,checkOutDates,amenities
993209,Eden Star Saigon Hotel(EdenStar Saigon Hotel & Spa),4,1,Khách sạn,495,301,TP. Hồ Chí Minh,Trung tâm Thành phố Hồ Chí Minh,Gần Phạm Ngũ Lão | Trung tâm Thành phố Hồ Chí Minh,10.77182,106.690107,"8,0",Rất Tốt,77 đánh giá,10,8.0,7.6,8.7,7.7,https://ak-d.tripcdn.com/images/1mc5212000aobuarg4B2B_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc5212000aobuarg4B2B_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0224j12000b3j9cywB04E_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc4t12000anx423m4F77_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc3c12000anxsnmh91C1_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc6o12000aobslfcB3D7_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,3402699,3402699,0,3.402.699₫,Phòng đôi Deluxe,20251229,20251230,"Tủ lạnh, 32 ㎡ | Tầng: 2-10, Ghế Sofa, 50 ㎡, Nhìn ra thành phố, 32 ㎡, Bar mini, Bồn tắm lộ thiên, 28 ㎡, TV, Điều hòa nhiệt độ, Không hút thuốc, Máy điều hòa, Bồn tắm, Vòi hoa sen, 48 ㎡, Máy sấy tóc, Có cửa sổ, 60 ㎡, Phòng Tắm Riêng, 40–45 ㎡, Một số phòng không hút thuốc, Wi-Fi miễn phí, Tầng: 2-10"
114057009,Cubicity Metro House(Cubicity Metro House),2,1,Khách sạn,495,301,TP. Hồ Chí Minh,,Gần Phạm Ngũ Lão,10.768588,106.697667,"8,2",Rất Tốt,3 đánh giá,10,8.2,8.2,8.2,8.2,https://ak-d.tripcdn.com/images/1mc4c12000ovxfz8u886D_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc4c12000ovxfz8u886D_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc4a12000ovxwfis57B3_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc3w12000ovy6mjc5046_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc0712000ovy58yo54E2_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc0i12000ovy5ako74A5_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,1449074,1449074,3014074,1.449.074₫,Standard 2-bed Studio,20251229,20251230,"Tủ lạnh, 25 ㎡, Ban công, 70 ㎡, Tầng: 1-3, Nhìn ra thành phố, 35 ㎡ | Tầng: 1-4, Không có cửa sổ, Tầng: 1-4, Tầng: G, TV, Máy điều hòa (Chỉ làm mát), Tầng: 2, Điều hòa nhiệt độ (Chỉ làm mát), Không hút thuốc, 69 ㎡, Internet: Liên hệ khách sạn, Bồn tắm, 25 ㎡ | Tầng: 1-3, Máy sấy tóc, Tầng: 5, 30 ㎡ | Tầng: G, 70 ㎡ | Tầng: 5, Phòng Tắm Riêng, 30 ㎡ | Tầng: 2, 35 ㎡, 30 ㎡, Wi-Fi miễn phí, Sân thượng, Được phép hút thuốc"
51072951,Khách sạn Icon Saigon - Lifestyle Design Hotel(Icon Saigon - Lifestyle Design Hotel),4,1,Khách sạn,495,301,TP. Hồ Chí Minh,Khu Nguyễn Huệ,Gần Phố Nhật Sài Gòn | Khu Nguyễn Huệ,10.776797,106.704501,"9,0",Tuyệt Vời,188 đánh giá,10,9.0,8.7,9.2,9.1,https://ak-d.tripcdn.com/images/0206912000837s6192280_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/0206912000837s6192280_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0584112000d3bj3tu63C7_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0580i12000d3bi8yaAC54_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0581q12000d3bljf95221_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0204h1200083858lpF9A7_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,3672840,3672840,3757841,3.672.840₫,Phòng Icon Signature Suite (Ban công),20251229,20251230,"Tủ lạnh, Ban công, Nhìn ra thành phố, 20 ㎡, 24 ㎡ | Tầng: 1-5, Tầng: 1-5, 35 ㎡ | Tầng: 1-5, 20 ㎡ | Tầng: 1-5, TV, Điều hòa nhiệt độ, Không hút thuốc, Máy điều hòa, Bồn tắm, 24 ㎡, Máy sấy tóc, Có cửa sổ, Phòng Tắm Riêng, Wi-Fi miễn phí, 35 ㎡"
128650744,NYCE STAY(NYCE STAY),3,2,Homestay,510,301,TP. Hồ Chí Minh,,Gần Phạm Ngũ Lão,10.767496,106.698806,"9,0",Tuyệt Vời,8 đánh giá,10,9.2,8.2,9.3,9.2,https://ak-d.tripcdn.com/images/1mc4i12000layusr04849_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc4i12000layusr04849_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0227312000lcmnd8xB842_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0225z12000lcmnauw2F94_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0224r12000lcmn9j2E5BB_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0224z12000ly96z75CA5C_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,1865741,1865741,0,1.865.741₫,"Phòng 2 giường đơn ( ROOM 201,101 )",20251229,20251230,"Có cửa sổ, Không có cửa sổ, Điều hòa nhiệt độ (Chỉ làm mát), 20 ㎡, Phòng Tắm Riêng, Không hút thuốc, 35 ㎡, 38 ㎡, Máy điều hòa (Chỉ làm mát), Không có Wi-Fi, 18 ㎡"
110032697,The Concept Hotel HCMC - D1(The Concept Hotel HCMC - D1),3,1,Khách sạn,495,301,TP. Hồ Chí Minh,,Gần Phạm Ngũ Lão,10.764161,106.697438,"8,6",Rất Tốt,25 đánh giá,10,8.7,8.1,8.6,8.8,https://ak-d.tripcdn.com/images/1mc0312000c3164zf8C7B_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc0312000c3164zf8C7B_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc6u12000bszxl0w7D3C_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc2q12000btphmed270C_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc1f12000bqr6qka5105_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc0h12000bseoiqr5FC7_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,3851466,3851466,4291883,3.851.466₫,Phòng Superior 2 Giường Đơn,20251229,20251230,"Tủ lạnh, Có cửa sổ, Nhìn ra thành phố, Không có cửa sổ, 26 ㎡, Điều hòa nhiệt độ (Chỉ làm mát), Bar mini, 19 ㎡, 14 ㎡, Phòng Tắm Riêng, Không hút thuốc, 21 ㎡, Wi-Fi miễn phí, Máy điều hòa (Chỉ làm mát), TV LCD, Ghế Sofa, Máy sấy tóc"
124171840,Zenity View Residence Luxury Apartment(Zenity View Residence Luxury Apartment),4,2,Căn hộ,513,301,TP. Hồ Chí Minh,,Gần Phạm Ngũ Lão,10.755999,106.687524,"8,8",Rất Tốt,148 đánh giá,10,8.4,8.8,9.5,8.5,https://ak-d.tripcdn.com/images/1mc3p12000jmv7d6a1B1C_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc3p12000jmv7d6a1B1C_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc7312000jniw4jd6D76_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc6812000jnirhvuD90A_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z60912000gh4oe5j0AFF_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc1c12000ffd76oxDA9A_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,4894996,4894996,14120595,4.894.996₫,Căn hộ 2 phòng ngủ loại Superior,20251229,20251230,"Tủ lạnh, Nhìn ra thành phố, Nhà bếp, Ban công, 70 ㎡, 100 ㎡, Điều hòa nhiệt độ (Chỉ làm mát), 89 ㎡, Phòng Tắm Riêng, Không hút thuốc, Wi-Fi miễn phí, Máy điều hòa (Chỉ làm mát), TV LCD, Ghế Sofa, Máy giặt, Máy sấy tóc"
132028562,Green Valley SECC(Green Valley SECC),3,2,Căn hộ,513,301,TP. Hồ Chí Minh,Phú Mỹ Hưng,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,10.732372,106.716413,,,,,,,,,https://ak-d.tripcdn.com/images/1z65g12000olfuf2m9519_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1z65g12000olfuf2m9519_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/02X6d12000l8ambtiDD5A_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc3s12000oq738mv255A_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z60112000olfvcc1563E_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/02X2c12000l6zgfts6A13_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,1507095,1507095,1952603,1.507.095₫,Căn hộ 2 phòng ngủ phong cảnh sân vườn,20251229,20251230,"Tủ lạnh, Có cửa sổ, Wi-Fi, Nhà bếp, Tầng: 24, Tầng: 3, Ban công, 88 ㎡ | Tầng: 24, 89 ㎡, 88 ㎡ | Tầng: 7, 88 ㎡ | Tầng: 3, Tầng: 7, 88 ㎡, Được phép hút thuốc, 90 ㎡"
101043602,The Noble Swan Wood Park Hotel(The Noble Swan Wood Park Hotel),3,1,Khách sạn,495,301,TP. Hồ Chí Minh,Khu Phạm Ngũ Lão,Gần Phạm Ngũ Lão | Khu Phạm Ngũ Lão,10.7683,106.692884,"7,3",,306 đánh giá,10,6.9,6.6,8.5,7.3,https://ak-d.tripcdn.com/images/0203v12000a5n00agAA70_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/0203v12000a5n00agAA70_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0204812000a4uth3mB3BE_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0201x12000a4utbh72BE6_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0580712000cvpim0m6888_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0200r12000a4utqqdA531_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,1697531,1697531,0,1.697.531₫,Phòng Triple có Ban Công - Cung cấp Hóa Đơn Đỏ Miễn Phí,20251229,20251230,"Tủ lạnh, 25 ㎡, Ban công, 20 ㎡ | Tầng: 1-8, 25 ㎡ | Tầng: 1-8, Nhìn ra thành phố, 20 ㎡, Bar mini, 28 ㎡, Điều hòa nhiệt độ, Tầng: 1-9, 28 ㎡ | Tầng: 1-9, Không hút thuốc, Máy điều hòa, 30 ㎡ | Tầng: 1-9, Internet: Liên hệ khách sạn, 18 ㎡, Máy sấy tóc, Có cửa sổ, Tầng: 1-8, Phòng Tắm Riêng, Wi-Fi miễn phí, 30 ㎡, TV LCD"
1005344,Hoa De Nhat Hotel- Sân Bay Tân Sơn Nhất(Hoa de Nhat Hotel Ho Chi Minh),3,1,Khách sạn,495,301,TP. Hồ Chí Minh,,Gần Cảng hàng không Quốc tế Tân Sơn Nhất,10.796673,106.659166,"6,8",,12 đánh giá,10,6.8,6.7,7.0,6.7,https://ak-d.tripcdn.com/images/20090i00000098zfv64DE_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/20090i00000098zfv64DE_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0223412000cawd5rnD58F_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0224512000kzz5eh6D5A0_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0225b12000l0jw09e3AA2_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0222o120009t44qf9A5E4_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,519639,519639,0,519.639₫,Phòng Tiêu Chuẩn,20251229,20251230,"Nhìn ra thành phố, 25 ㎡, 28 ㎡, Bar mini, Phòng Tắm Riêng, Không hút thuốc, Máy điều hòa, Wi-Fi miễn phí, 30 ㎡, Internet: Liên hệ khách sạn, Được phép hút thuốc, 18 ㎡, Điều hòa nhiệt độ"
3914822,Khách sạn Saigon Amigo(Saigon Amigo Hotel),2,1,Khách sạn,495,301,TP. Hồ Chí Minh,Khu Phạm Ngũ Lão,Gần Phạm Ngũ Lão | Khu Phạm Ngũ Lão,10.768321,106.693931,"7,9",Tốt,31 đánh giá,10,7.9,7.8,8.0,8.0,https://ak-d.tripcdn.com/images/1mc5m12000j1shcb3A55A_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc5m12000j1shcb3A55A_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc0g12000j1rw41lB777_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0204t1200060167ft79E5_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc4s12000j1rwqb21436_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc2212000j1rxnhoE722_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,1379445,1379445,0,1.379.445₫,Phòng Gia đình có Ban công và Nhìn ra Thành phố,20251229,20251230,"Tủ lạnh, 25 ㎡, 25 ㎡ | Tầng: 1-6, Nhìn ra thành phố, Không có cửa sổ, Bar mini, 16–20 ㎡ | Tầng: 1-2, Điều hòa nhiệt độ, Tầng: 1-2, Không hút thuốc, Máy điều hòa, Hệ thống sưởi, 16–20 ㎡, Tầng: 1-6, Có cửa sổ, Máy sấy tóc, Phòng Tắm Riêng, Wi-Fi miễn phí, 30 ㎡, TV LCD"
132916964,Savvy by M Village Hai Ba Trung - Saigon Downtown(Savvy by M Village Hai Ba Trung - Saigon Downtown),4,1,Khách sạn,495,301,TP. Hồ Chí Minh,Lê Thánh Tôn,Gần Phố Nhật Sài Gòn | Lê Thánh Tôn,10.776447,106.705643,,,,,,,,,https://ak-d.tripcdn.com/images/1mc6c12000q7u4g75CDCF_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc6c12000q7u4g75CDCF_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc2y12000qhlkdow9D52_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc5f12000qhlkava65FE_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z63u12000q346193698F_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc0o12000qhlkevw9C62_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,2967135,2967135,7302629,2.967.135₫,Phòng Superior Nhìn ra Quang cảnh Thành phố,20251229,20251230,"Tủ lạnh, 25 ㎡, 25 ㎡ | Tầng: 3-8, Ghế Sofa, 20 ㎡ | Tầng: 3-8, Nhìn ra thành phố, Không có cửa sổ, 20 ㎡, 30 ㎡ | Tầng: 5-8, TV, Điều hòa nhiệt độ (Chỉ làm mát), Không hút thuốc, Vòi hoa sen, Máy sấy tóc, Tầng: 5-8, 30 ㎡ | Tầng: 3-8, Tầng: 3-8, Phòng Tắm Riêng, Wi-Fi miễn phí, 30 ㎡, Máy điều hòa (Chỉ làm mát)"
133005722,Nong Lam Ecolodge(Nong Lam Ecolodge),4,1,Khu nghỉ dưỡng,497,301,TP. Hồ Chí Minh,,Gần Ga Tàu Điện Ngầm Khu Công,10.869815,106.78948,,,,,,,,,https://ak-d.tripcdn.com/images/1z65t12000qfhi969B3C1_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1z65t12000qfhi969B3C1_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z65f12000qfhz9n3C3B6_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z62n12000qfhow3193CE_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z64m12000qfhil3n15A2_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1z60t12000qfhgvcr57E6_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,1642305,1642305,2337016,1.642.305₫,Phòng Premier King,20251229,20251230,"Nhìn ra vườn, Điều hòa nhiệt độ (Chỉ làm mát), 20 ㎡, Bar mini, 40 ㎡, 60 ㎡, Phòng Tắm Riêng, Không hút thuốc, Sân thượng, Wi-Fi miễn phí, 30 ㎡, 35 ㎡, Máy điều hòa (Chỉ làm mát), TV LCD, Vòi hoa sen, Máy sấy tóc"
24312978,An Nam Corner - Dreamer(An Nam Corner - Dreamer),3,1,Khách sạn,495,301,TP. Hồ Chí Minh,Khu Tây ba lô,Gần Phạm Ngũ Lão | Khu Tây ba lô,10.765933,106.691305,"6,1",,27 đánh giá,10,5.5,5.9,7.3,5.7,https://ak-d.tripcdn.com/images/0222p12000nw5kwy289E3_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/0222p12000nw5kwy289E3_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0220j12000e48vynn9DA8_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0225y120009zuxm7d5627_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0582612000n9qxoygB0E6_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0226f12000pkr8u9u7A23_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,400736,400736,0,400.736₫,Phòng Đôi Tiêu Chuẩn,20251229,20251230,"Tủ lạnh, Có cửa sổ, Nhà bếp, Nhìn ra thành phố, 20 ㎡, 12 ㎡, Phòng Tắm Riêng, Không hút thuốc, Máy điều hòa, Wi-Fi miễn phí, Internet: Liên hệ khách sạn, Máy giặt, Điều hòa nhiệt độ, 15 ㎡"
113580675,Khách sạn Saigon Central(Saigon Central Hotel),3,1,Khách sạn,495,301,TP. Hồ Chí Minh,,Gần Phạm Ngũ Lão,10.764946,106.695128,"6,9",,25 đánh giá,10,5.9,6.8,7.5,7.2,https://ak-d.tripcdn.com/images/1mc2512000cdbuivd08BF_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc2512000cdbuivd08BF_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1ik2r12000nz182wt83CA_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0206412000cd5zzem0322_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0201m12000cd5yu2iB841_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0580512000pj1ycwtD709_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,2258356,2258356,0,2.258.356₫,Phòng Đôi Hạng Sang （Cửa sổ）,20251229,20251230,"Tủ lạnh, Nhìn ra thành phố, 22 ㎡, Bar mini, Phòng Tắm Riêng, TV, Không hút thuốc, Máy điều hòa, Wi-Fi miễn phí, 30 ㎡, 35 ㎡, Bồn tắm, Vòi hoa sen, Cửa sổ áp mái, Điều hòa nhiệt độ, Máy sấy tóc"
104456599,Ngôi nhà ấm cúng hoàn toàn mới.(Brand New Cozy Home),3,2,Nhà khách,503,301,TP. Hồ Chí Minh,,Gần Phố Nhật Sài Gòn,10.790967,106.705398,"8,8",Rất Tốt,28 đánh giá,10,9.0,8.6,8.8,9.0,https://ak-d.tripcdn.com/images/1mc5f12000kykxdci4E4B_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/1mc5f12000kykxdci4E4B_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0220i12000kye7xidDD4A_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0221s12000lbv3suk16E9_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc4l12000kykyvg17C20_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1mc5f12000kykyto681A6_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,588745,588745,0,588.745₫,Studio Cơ bản,20251229,20251230,"Tủ lạnh, Lò vi sóng, Nhìn ra thành phố, Nhà bếp, 26 ㎡, Bar mini, Phòng Tắm Riêng, Không hút thuốc, Máy điều hòa, Wi-Fi miễn phí, TV, Điều hòa nhiệt độ, Máy sấy tóc"
98974496,Khách sạn THE QUEENDOR Boutique(The Queendor Boutique Hotel),2,1,Khách sạn,495,301,TP. Hồ Chí Minh,,"Gần Hoa Nắng Spa, 958/37 Âu cơ, phường 14, Tân Bình, Thành phố Hồ Chí Minh",10.80092,106.652377,"8,0",Rất Tốt,2 đánh giá,10,8.0,8.0,8.0,8.0,https://ak-d.tripcdn.com/images/02235120009zuzg1zC9E5_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/02235120009zuzg1zC9E5_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0226012000bpah7ip8BE7_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/1ik2012000o98v247E998_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/02X6112000baq71hh0FCE_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/02X2z12000baq6ir61802_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,1354923,1354923,0,1.354.923₫,Phòng Queen,20251229,20251230,"Có cửa sổ, 25 ㎡, 14 ㎡, Không hút thuốc, Máy điều hòa, Internet: Liên hệ khách sạn, Điều hòa nhiệt độ, Máy sấy tóc"
713929,Duc Vuong Saigon Hotel - Bùi Viện(Duc Vuong Saigon Hotel - Bui Vien),3,1,Khách sạn,495,301,TP. Hồ Chí Minh,Khu Tây ba lô,Gần Phạm Ngũ Lão | Khu Tây ba lô,10.765718,106.690996,"8,3",Rất Tốt,66 đánh giá,10,8.3,8.3,8.3,8.4,https://ak-d.tripcdn.com/images/0583y12000nhi1donEE8F_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/0583y12000nhi1donEE8F_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0220412000dmky4x159F8_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0585n12000kp8i5dv1D9E_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0586z12000hqv9st1B310_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0225r12000l0xqd3q5EFC_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,866374,866374,909101,866.374₫,Phòng Đôi Tiêu Chuẩn,20251229,20251230,"Tủ lạnh, Có cửa sổ, Wi-Fi, 15 ㎡, 20 ㎡, Bar mini, Máy điều hòa, 30 ㎡, Internet: Liên hệ khách sạn, Điều hòa nhiệt độ, Máy sấy tóc"
6385088,Khách sạn và Spa Passion Suites(The Passion Suites Hotel & Spa),2,1,Khách sạn,495,301,TP. Hồ Chí Minh,Trung tâm Thành phố Hồ Chí Minh,Gần Phạm Ngũ Lão | Trung tâm Thành phố Hồ Chí Minh,10.77185,106.69047,"7,4",,5 đánh giá,10,7.5,7.3,7.3,7.3,https://ak-d.tripcdn.com/images/0225g12000pb76r4y6E21_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/0225g12000pb76r4y6E21_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0225b12000pcdd4imE523_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0221112000pb76r54C799_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0582k12000p52epsy9112_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0225n12000pb76zu3C515_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,2615124,2615124,0,2.615.124₫,Phòng Đôi Cao cấp,20251229,20251230,"Tủ lạnh, Nhìn ra thành phố, Nhìn ra sân, Bar mini, Phòng Tắm Riêng, Không hút thuốc, Máy điều hòa, Ghế Sofa, Wi-Fi miễn phí, Internet: Liên hệ khách sạn, TV, Điều hòa nhiệt độ, Máy sấy tóc"
58055695,Khách sạn Paradise(Paradise Hotel),2,1,Khách sạn,495,301,TP. Hồ Chí Minh,,"Cách trung tâm 26,5km",10.970134,106.550712,"5,9",,14 đánh giá,10,5.5,6.0,6.0,6.0,https://ak-d.tripcdn.com/images/0223z12000lr1ndneFD7E_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/0223z12000lr1ndneFD7E_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0220k12000cmqoeraF5CE_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0226l12000cmqody9EFD6_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0225z12000kwsdv5b6968_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0224v12000lpzcwwe01BF_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,308324,308324,355334,308.324₫,Phòng Tiêu Chuẩn - 2,20251229,20251230,"Không có cửa sổ, Bar mini, Phòng Tắm Riêng, Không hút thuốc, Máy điều hòa, Wi-Fi miễn phí, 30 ㎡, TV, Điều hòa nhiệt độ, 15 ㎡"
112947134,Khách sạn & Căn hộ Simmi 6(Simmi 6 Hotel & Apartment),3,1,Khách sạn,495,301,TP. Hồ Chí Minh,Phú Mỹ Hưng,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,10.73215,106.70769,"8,1",Rất Tốt,4 đánh giá,10,8.1,8.1,8.1,8.1,https://ak-d.tripcdn.com/images/0581312000k053dfu8162_R_600_600_R5_D.jpg,"https://ak-d.tripcdn.com/images/0581312000k053dfu8162_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0580v12000k70uish3A6B_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0582u12000k3nzj902EA1_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0584c12000k71430p10C8_R_600_600_R5_D.jpg_.webp, https://ak-d.tripcdn.com/images/0581y12000k70zy7j4569_R_600_600_R5_D.jpg_.webp",Xem Phòng Trống,1136781,1136781,0,1.136.781₫,Căn hộ Superior,20251229,20251230,"Tủ lạnh, Lò vi sóng, 25 ㎡, 45 ㎡, Ghế Sofa, Nhà bếp, 20 ㎡, Bar mini, 28 ㎡, Điều hòa nhiệt độ, Không hút thuốc, Máy điều hòa, Internet: Liên hệ khách sạn, Máy sấy tóc, Có cửa sổ, Phòng Tắm Riêng, Wi-Fi miễn phí, 30 ㎡, 35 ㎡, TV LCD"
